,x1,x2,r_x,a_x
132,-1.3199158038517256,2.80496386264466,3.0999999999999996,2.0106192982974678
133,-1.4934363897153167,2.7165507081359768,3.099999999999999,2.0734511513692633
134,-1.6610630644348905,2.617416569056246,3.1,2.1362830044410597
135,-1.8221342821066666,2.5079526825623364,3.099999999999999,2.199114857512855
136,-1.9760143682209392,2.388591052604945,3.0999999999999996,2.2619467105846516
137,-2.1220960283789356,2.2598027450063753,3.1,2.324778563656447
138,-2.259802745006375,2.1220960283789347,3.099999999999999,2.3876104167282426
139,-2.388591052604947,1.976014368220937,3.0999999999999996,2.450442269800039
140,-2.5079526825623364,1.8221342821066666,3.099999999999999,2.5132741228718345
141,-2.617416569056248,1.661063064434888,3.1,2.576105975943631
142,-2.7165507081359768,1.4934363897153164,3.099999999999999,2.6389378290154264
143,-2.8049638626446596,1.3199158038517254,3.099999999999999,2.701769682087222
144,-2.882307106253579,1.1411861133225008,3.0999999999999996,2.7646015351590183
145,-2.9482752005149764,0.9579526825623346,3.099999999999999,2.8274333882308147
146,-3.002607799498757,0.7709386502110482,3.1,2.89026524130261
147,-3.045090477258935,0.5808820752157458,3.1,2.9530970943744057
148,-3.0755555740748814,0.38853302404934353,3.1,3.015928947446201
149,-3.0938828581276416,0.1946506105408703,3.0999999999999996,3.0787608005179976
150,-3.0999999999999996,-2.6966977120939084e-15,3.0999999999999996,3.141592653589794
151,-3.0938828581276416,-0.19465061054087304,3.1,3.2044245066615895
152,-3.0755555740748814,-0.38853302404934353,3.1,3.267256359733385
153,-3.0450904772589347,-0.5808820752157459,3.0999999999999996,3.3300882128051805
154,-3.0026077994987563,-0.7709386502110508,3.1,3.392920065876977
155,-2.948275200514975,-0.9579526825623397,3.1,3.4557519189487733
156,-2.882307106253578,-1.1411861133225027,3.099999999999999,3.518583772020569
157,-2.80496386264466,-1.3199158038517251,3.099999999999999,3.5814156250923643
158,-2.7165507081359768,-1.493436389715317,3.099999999999999,3.64424747816416
159,-2.617416569056246,-1.6610630644348898,3.0999999999999996,3.7070793312359562
160,-2.5079526825623346,-1.8221342821066684,3.099999999999999,3.7699111843077526
161,-2.388591052604946,-1.9760143682209388,3.1,3.832743037379548
162,-2.2598027450063753,-2.1220960283789356,3.1,3.8955748904513436
163,-2.122096028378935,-2.2598027450063745,3.099999999999999,3.958406743523139
164,-1.976014368220937,-2.388591052604947,3.0999999999999996,4.0212385965949355
165,-1.8221342821066666,-2.507952682562337,3.1,4.084070449666731
166,-1.661063064434888,-2.6174165690562474,3.0999999999999996,4.1469023027385274
167,-1.493436389715317,-2.7165507081359768,3.099999999999999,4.209734155810323
168,-1.3199158038517234,-2.8049638626446614,3.1,4.272566008882119
169,-1.1411861133225005,-2.882307106253579,3.0999999999999996,4.335397861953915
170,-0.9579526825623368,-2.9482752005149755,3.099999999999999,4.39822971502571
171,-0.7709386502110482,-3.002607799498756,3.099999999999999,4.461061568097507
172,-0.580882075215746,-3.0450904772589356,3.1000000000000005,4.523893421169302
173,-0.3885330240493412,-3.0755555740748814,3.1,4.586725274241099
174,-0.19465061054087057,-3.0938828581276416,3.0999999999999996,4.649557127312894
175,-2.0206672185931296e-16,-3.0999999999999996,3.0999999999999996,4.71238898038469
176,0.19465061054087285,-3.0938828581276416,3.1,4.775220833456486
177,0.3885330240493434,-3.0755555740748814,3.1,4.838052686528282
178,0.5808820752157481,-3.0450904772589347,3.1,4.900884539600078
179,0.7709386502110506,-3.0026077994987563,3.1,4.9637163926718735
180,0.9579526825623367,-2.948275200514976,3.1,5.026548245743669
181,1.1411861133225054,-2.882307106253577,3.099999999999999,5.089380098815466
182,1.3199158038517278,-2.8049638626446587,3.099999999999999,5.152211951887262
183,1.493436389715319,-2.716550708135976,3.0999999999999996,5.215043804959057
184,1.6610630644348898,-2.617416569056246,3.0999999999999996,5.277875658030853
185,1.8221342821066666,-2.507952682562337,3.1,5.340707511102648
186,1.976014368220937,-2.3885910526049474,3.1,5.403539364174444
187,2.122096028378933,-2.2598027450063767,3.099999999999999,5.466371217246239
188,2.259802745006377,-2.1220960283789334,3.1,5.529203070318037
189,2.388591052604947,-1.9760143682209375,3.1,5.592034923389832
190,2.5079526825623395,-1.8221342821066626,3.0999999999999996,5.654866776461629
191,2.6174165690562488,-1.6610630644348856,3.0999999999999996,5.717698629533425
192,2.7165507081359785,-1.4934363897153147,3.1,5.78053048260522
193,2.8049638626446605,-1.3199158038517234,3.099999999999999,5.843362335677016
194,2.882307106253579,-1.1411861133225008,3.0999999999999996,5.906194188748811
195,2.948275200514976,-0.9579526825623372,3.1,5.969026041820607
196,3.0026077994987554,-0.770938650211051,3.099999999999999,6.031857894892402
197,3.0450904772589347,-0.5808820752157486,3.1,6.094689747964198
198,3.0755555740748814,-0.3885330240493414,3.1,6.157521601035995
199,3.0938828581276416,-0.1946506105408707,3.0999999999999996,6.220353454107791
200,3.1999999999999993,3.6739403974420594e-16,3.1999999999999993,1.1481063742006437e-16
201,3.193685530970469,0.20092966249380284,3.2,0.06283185307179588
202,3.1747670442063285,0.4010663474057734,3.1999999999999993,0.1256637061435917
203,3.1433192023318033,0.5996202066743197,3.1999999999999997,0.1884955592153879
204,3.099466115611618,0.7958076389275359,3.199999999999999,0.25132741228718375
205,3.04338085214449,0.9888543819998317,3.199999999999999,0.3141592653589794
206,2.975284754842403,1.1779985685909695,3.199999999999999,0.3769911184307753
207,2.8954465678912618,1.3624937330082327,3.1999999999999993,0.4398229715025712
208,2.8041813761403622,1.5416117571254897,3.1999999999999993,0.5026548245743674
209,2.7018493616064476,1.7146457439327896,3.1999999999999997,0.565486677646163
210,2.588854381999831,1.880912807335914,3.1999999999999993,0.6283185307179588
211,2.465642376882524,2.039756767195807,3.199999999999999,0.6911503837897548
212,2.3326996077485163,2.1905507389718033,3.1999999999999993,0.7539822368615504
213,2.190550738971802,2.3326996077485167,3.199999999999999,0.8168140899333466
214,2.039756767195807,2.465642376882525,3.1999999999999997,0.8796459430051421
215,1.8809128073359127,2.5888543819998318,3.1999999999999993,0.9424777960769383
216,1.714645743932787,2.7018493616064485,3.199999999999999,1.0053096491487346
217,1.541611757125488,2.8041813761403636,3.1999999999999997,1.06814150222053
218,1.3624937330082314,2.8954465678912626,3.1999999999999997,1.1309733552923258
219,1.177998568590969,2.975284754842404,3.1999999999999993,1.1938052083641215
220,0.9888543819998313,3.0433808521444905,3.199999999999999,1.2566370614359172
221,0.7958076389275333,3.099466115611619,3.199999999999999,1.3194689145077136
222,0.599620206674318,3.1433192023318033,3.1999999999999993,1.3823007675795091
223,0.4010663474057725,3.1747670442063285,3.1999999999999993,1.445132620651305
224,0.20092966249380279,3.193685530970469,3.2,1.5079644737231008
225,-1.5481271024158235e-15,3.1999999999999993,3.1999999999999993,1.570796326794897
226,-0.20092966249380453,3.193685530970469,3.2,1.633628179866693
227,-0.4010663474057743,3.1747670442063276,3.199999999999999,1.6964600329384885
228,-0.5996202066743184,3.143319202331803,3.199999999999999,1.759291886010284
229,-0.795807638927535,3.0994661156116186,3.199999999999999,1.82212373908208
230,-0.988854381999833,3.04338085214449,3.199999999999999,1.8849555921538763
231,-1.177998568590971,2.975284754842403,3.1999999999999993,1.9477874452256723
232,-1.362493733008233,2.8954465678912613,3.199999999999999,2.0106192982974678
233,-1.5416117571254884,2.8041813761403627,3.199999999999999,2.0734511513692633
234,-1.7146457439327898,2.701849361606447,3.1999999999999993,2.1362830044410597
235,-1.8809128073359136,2.588854381999831,3.199999999999999,2.199114857512855
236,-2.039756767195808,2.465642376882524,3.1999999999999993,2.2619467105846516
237,-2.1905507389718037,2.3326996077485163,3.1999999999999997,2.324778563656447
238,-2.332699607748516,2.1905507389718037,3.1999999999999993,2.3876104167282426
239,-2.465642376882526,2.0397567671958057,3.1999999999999993,2.450442269800039
240,-2.588854381999831,1.8809128073359136,3.199999999999999,2.5132741228718345
241,-2.701849361606449,1.7146457439327873,3.1999999999999997,2.576105975943631
242,-2.8041813761403627,1.5416117571254877,3.199999999999999,2.6389378290154264
243,-2.8954465678912618,1.3624937330082323,3.1999999999999993,2.701769682087222
244,-2.975284754842404,1.1779985685909684,3.1999999999999993,2.7646015351590183
245,-3.0433808521444914,0.9888543819998292,3.1999999999999993,2.8274333882308147
246,-3.099466115611619,0.7958076389275337,3.1999999999999993,2.89026524130261
247,-3.1433192023318033,0.5996202066743181,3.1999999999999993,2.9530970943744057
248,-3.1747670442063285,0.40106634740577396,3.1999999999999993,3.015928947446201
249,-3.193685530970469,0.20092966249380162,3.1999999999999997,3.0787608005179976
250,-3.1999999999999993,-2.728860165087441e-15,3.1999999999999993,3.141592653589794
251,-3.193685530970469,-0.20092966249380437,3.2,3.2044245066615895
252,-3.1747670442063285,-0.40106634740577396,3.1999999999999993,3.267256359733385
253,-3.143319202331803,-0.5996202066743183,3.199999999999999,3.3300882128051805
254,-3.0994661156116186,-0.7958076389275363,3.1999999999999993,3.392920065876977
255,-3.04338085214449,-0.9888543819998343,3.1999999999999993,3.4557519189487733
256,-2.9752847548424026,-1.1779985685909704,3.199999999999999,3.518583772020569
257,-2.8954465678912613,-1.3624937330082325,3.199999999999999,3.5814156250923643
258,-2.8041813761403627,-1.5416117571254881,3.199999999999999,3.64424747816416
259,-2.701849361606447,-1.7146457439327896,3.1999999999999993,3.7070793312359562
260,-2.588854381999829,-1.8809128073359158,3.199999999999999,3.7699111843077526
261,-2.465642376882524,-2.0397567671958075,3.1999999999999993,3.832743037379548
262,-2.3326996077485163,-2.1905507389718037,3.1999999999999997,3.8955748904513436
263,-2.1905507389718033,-2.3326996077485154,3.199999999999999,3.958406743523139
264,-2.0397567671958057,-2.465642376882526,3.1999999999999993,4.0212385965949355
265,-1.8809128073359136,-2.5888543819998313,3.1999999999999993,4.084070449666731
266,-1.7146457439327878,-2.7018493616064485,3.1999999999999993,4.1469023027385274
267,-1.5416117571254881,-2.8041813761403627,3.199999999999999,4.209734155810323
268,-1.3624937330082303,-2.8954465678912626,3.1999999999999993,4.272566008882119
269,-1.1779985685909682,-2.975284754842404,3.199999999999999,4.335397861953915
270,-0.9888543819998314,-3.0433808521444905,3.1999999999999993,4.39822971502571
271,-0.7958076389275337,-3.099466115611619,3.1999999999999993,4.461061568097507
272,-0.5996202066743184,-3.1433192023318037,3.1999999999999997,4.523893421169302
273,-0.4010663474057715,-3.1747670442063285,3.1999999999999993,4.586725274241099
274,-0.2009296624938019,-3.193685530970469,3.1999999999999997,4.649557127312894
275,-2.204364238465232e-16,-3.1999999999999993,3.1999999999999993,4.71238898038469
276,0.20092966249380423,-3.193685530970469,3.2,4.775220833456486
277,0.40106634740577385,-3.1747670442063285,3.1999999999999993,4.838052686528282
278,0.5996202066743207,-3.143319202331803,3.1999999999999993,4.900884539600078
279,0.795807638927536,-3.0994661156116186,3.1999999999999993,4.9637163926718735
280,0.9888543819998313,-3.043380852144491,3.1999999999999993,5.026548245743669
281,1.177998568590973,-2.9752847548424017,3.199999999999999,5.089380098815466
282,1.3624937330082347,-2.895446567891261,3.1999999999999993,5.152211951887262
283,1.5416117571254901,-2.8041813761403627,3.1999999999999997,5.215043804959057
284,1.7146457439327896,-2.701849361606447,3.1999999999999993,5.277875658030853
285,1.8809128073359136,-2.5888543819998313,3.1999999999999993,5.340707511102648
286,2.0397567671958057,-2.4656423768825255,3.1999999999999993,5.403539364174444
287,2.190550738971801,-2.3326996077485176,3.199999999999999,5.466371217246239
288,2.332699607748518,-2.1905507389718015,3.1999999999999993,5.529203070318037
289,2.465642376882526,-2.039756767195806,3.1999999999999997,5.592034923389832
290,2.588854381999834,-1.8809128073359096,3.1999999999999993,5.654866776461629
291,2.70184936160645,-1.7146457439327853,3.1999999999999993,5.717698629533425
292,2.8041813761403644,-1.541611757125486,3.1999999999999993,5.78053048260522
293,2.8954465678912626,-1.3624937330082307,3.1999999999999993,5.843362335677016
294,2.975284754842404,-1.1779985685909684,3.1999999999999993,5.906194188748811
295,3.043380852144491,-0.9888543819998317,3.1999999999999993,5.969026041820607
296,3.0994661156116186,-0.7958076389275363,3.1999999999999993,6.031857894892402
297,3.143319202331803,-0.599620206674321,3.1999999999999993,6.094689747964198
298,3.1747670442063285,-0.40106634740577174,3.1999999999999993,6.157521601035995
299,3.193685530970469,-0.20092966249380204,3.1999999999999997,6.220353454107791
300,3.299999999999999,3.6739403974420594e-16,3.299999999999999,1.1133152719521395e-16
301,3.293488203813295,0.20720871444673417,3.299999999999999,0.0628318530717959
302,3.2739785143377764,0.41359967076220383,3.2999999999999994,0.1256637061435917
303,3.2415479274046715,0.6183583381328921,3.299999999999999,0.1884955592153879
304,3.196324431724481,0.8206766276440214,3.299999999999999,0.25132741228718375
305,3.138486503774005,1.0197560814373263,3.299999999999998,0.3141592653589794
306,3.068262403431228,1.2148110238594372,3.2999999999999985,0.3769911184307753
307,2.985929273137863,1.4050716621647397,3.299999999999999,0.4398229715025712
308,2.891812044144748,1.589787124535661,3.299999999999999,0.5026548245743674
309,2.7862821541566487,1.7682284234306893,3.2999999999999994,0.565486677646163
310,2.6697560814373253,1.939691332565161,3.299999999999999,0.6283185307179588
311,2.542693701160103,2.1034991661706757,3.299999999999999,0.6911503837897547
312,2.405596470490657,2.2590054495646723,3.299999999999999,0.7539822368615504
313,2.259005449564671,2.4055964704906576,3.2999999999999985,0.8168140899333465
314,2.103499166170675,2.542693701160103,3.299999999999998,0.8796459430051421
315,1.9396913325651597,2.6697560814373262,3.299999999999999,0.9424777960769383
316,1.7682284234306862,2.7862821541566496,3.2999999999999985,1.0053096491487346
317,1.5897871245356592,2.8918120441447495,3.299999999999999,1.06814150222053
318,1.4050716621647383,2.985929273137864,3.299999999999999,1.1309733552923258
319,1.2148110238594367,3.0682624034312287,3.299999999999999,1.1938052083641215
320,1.0197560814373259,3.1384865037740055,3.299999999999999,1.2566370614359172
321,0.8206766276440187,3.196324431724482,3.299999999999999,1.3194689145077136
322,0.6183583381328904,3.2415479274046715,3.299999999999999,1.3823007675795091
323,0.41359967076220294,3.2739785143377764,3.2999999999999994,1.445132620651305
324,0.2072087144467341,3.293488203813295,3.299999999999999,1.5079644737231008
325,-1.5642083289125899e-15,3.299999999999999,3.299999999999999,1.570796326794897
326,-0.20720871444673586,3.293488203813295,3.299999999999999,1.633628179866693
327,-0.4135996707622047,3.2739785143377755,3.299999999999999,1.6964600329384885
328,-0.6183583381328908,3.241547927404672,3.299999999999999,1.759291886010284
329,-0.8206766276440205,3.1963244317244817,3.299999999999999,1.82212373908208
330,-1.0197560814373277,3.138486503774005,3.299999999999999,1.8849555921538763
331,-1.2148110238594387,3.068262403431228,3.299999999999999,1.9477874452256723
332,-1.4050716621647399,2.9859292731378626,3.299999999999998,2.0106192982974678
333,-1.5897871245356596,2.8918120441447486,3.2999999999999985,2.0734511513692633
334,-1.7682284234306895,2.7862821541566483,3.299999999999999,2.1362830044410597
335,-1.9396913325651606,2.6697560814373253,3.2999999999999985,2.199114857512855
336,-2.1034991661706766,2.5426937011601023,3.299999999999999,2.2619467105846516
337,-2.2590054495646728,2.405596470490657,3.2999999999999994,2.324778563656447
338,-2.4055964704906567,2.259005449564672,3.2999999999999985,2.3876104167282426
339,-2.542693701160104,2.103499166170675,3.299999999999999,2.450442269800039
340,-2.6697560814373253,1.9396913325651606,3.2999999999999985,2.5132741228718345
341,-2.78628215415665,1.768228423430687,3.2999999999999994,2.576105975943631
342,-2.8918120441447486,1.5897871245356594,3.2999999999999985,2.6389378290154264
343,-2.985929273137863,1.4050716621647397,3.299999999999999,2.701769682087222
344,-3.0682624034312287,1.214811023859436,3.299999999999999,2.7646015351590183
345,-3.1384865037740064,1.0197560814373237,3.299999999999999,2.8274333882308147
346,-3.196324431724482,0.8206766276440189,3.299999999999999,2.89026524130261
347,-3.2415479274046715,0.6183583381328905,3.299999999999999,2.9530970943744057
348,-3.2739785143377764,0.4135996707622043,3.2999999999999994,3.015928947446201
349,-3.293488203813295,0.2072087144467329,3.299999999999999,3.0787608005179976
350,-3.299999999999999,-2.761022618080974e-15,3.299999999999999,3.141592653589794
351,-3.293488203813295,-0.2072087144467357,3.299999999999999,3.2044245066615895
352,-3.2739785143377764,-0.4135996707622043,3.2999999999999994,3.267256359733385
353,-3.241547927404672,-0.6183583381328907,3.299999999999999,3.3300882128051805
354,-3.1963244317244817,-0.8206766276440217,3.299999999999999,3.392920065876977
355,-3.138486503774005,-1.019756081437329,3.299999999999999,3.4557519189487733
356,-3.0682624034312274,-1.2148110238594385,3.2999999999999985,3.518583772020569
357,-2.9859292731378626,-1.4050716621647394,3.299999999999998,3.5814156250923643
358,-2.8918120441447486,-1.5897871245356594,3.2999999999999985,3.64424747816416
359,-2.7862821541566483,-1.7682284234306889,3.299999999999999,3.7070793312359562
360,-2.6697560814373236,-1.9396913325651628,3.2999999999999985,3.7699111843077526
361,-2.542693701160103,-2.1034991661706766,3.2999999999999994,3.832743037379548
362,-2.405596470490657,-2.2590054495646728,3.2999999999999994,3.8955748904513436
363,-2.2590054495646723,-2.4055964704906563,3.2999999999999985,3.958406743523139
364,-2.103499166170675,-2.542693701160104,3.299999999999999,4.0212385965949355
365,-1.9396913325651606,-2.669756081437326,3.299999999999999,4.084070449666731
366,-1.768228423430687,-2.7862821541566496,3.299999999999999,4.1469023027385274
367,-1.5897871245356594,-2.8918120441447486,3.2999999999999985,4.209734155810323
368,-1.4050716621647372,-2.985929273137865,3.2999999999999994,4.272566008882119
369,-1.2148110238594358,-3.0682624034312287,3.299999999999999,4.335397861953915
370,-1.019756081437326,-3.1384865037740055,3.299999999999999,4.39822971502571
371,-0.8206766276440189,-3.196324431724482,3.299999999999999,4.461061568097507
372,-0.6183583381328908,-3.241547927404672,3.299999999999999,4.523893421169302
373,-0.41359967076220183,-3.2739785143377764,3.2999999999999994,4.586725274241099
374,-0.20720871444673317,-3.293488203813295,3.299999999999999,4.649557127312894
375,-2.388061258337334e-16,-3.299999999999999,3.299999999999999,4.71238898038469
376,0.20720871444673555,-3.293488203813295,3.299999999999999,4.775220833456486
377,0.41359967076220416,-3.2739785143377764,3.2999999999999994,4.838052686528282
378,0.6183583381328931,-3.241547927404672,3.2999999999999994,4.900884539600078
379,0.8206766276440213,-3.1963244317244817,3.299999999999999,4.9637163926718735
380,1.0197560814373259,-3.138486503774006,3.299999999999999,5.026548245743669
381,1.2148110238594407,-3.0682624034312265,3.2999999999999985,5.089380098815466
