color,x1,x2,a1,a2,r1,r2
red,13.43621716448361,-0.5388272072621842,6.027264595859578,1.28690169276385,12.294715361670821,3
red,-5.917029452663575,-15.496623656291538,4.197446312377309,0.9744261756595639,14.716155579542011,3
red,-8.192945409054026,9.673861148554115,2.0360700117747417,1.4602239385245372,11.99038411706519,3
red,6.907516554574188,-20.283823574114308,5.037296370001973,0.02370035925428689,18.428446897719468,3
red,-14.540779495854032,0.33761824238993055,3.044792154878482,2.7771378621962226,17.30829197837488,3
red,-2.8982158104992632,10.668029017865374,1.5805498509611997,1.198083480628821,9.60335888366076,3
green,10.488808736605476,1.8771816283378273,6.184069986998605,1.3196290606996302,9.505973393890255,3
green,2.8088986072609234,-6.3811503269461145,5.060966345218452,2.987511134588143,9.9212544288056,3
red,7.706209092855843,5.319450123117931,0.3286630633123432,2.1272940718598456,10.595380199804529,3
green,-6.907343990253931,0.12420102241567621,2.976747601051585,2.797873078861766,9.658611085914428,3
red,-1.0156146672510824,13.30351887211631,1.4208221928080793,1.4974182253273658,12.782503718870283,3
red,-1.5059663046639222,12.836922816306199,1.5724977824595512,0.5174982978127187,10.232288042197663,3
red,-2.7974349146750113,-12.482973153165691,4.343291565081366,2.4581097020286977,14.977661806717274,3
green,9.167015135677573,-4.466965844881678,5.6728651770690615,0.559925595911105,7.530311700730268,3
green,11.858170270472549,2.1191779241613578,6.210771337142951,1.708573935157261,12.085795385324932,3
green,6.428220291055926,-7.378213137522979,5.118462778542261,1.4934682223927045,9.085636725540972,3
green,1.4981191842953427,-7.173512219627305,4.526096200522791,1.9372094044450636,7.846722926030177,3
green,10.8898813716433,-3.335142010918653,5.810274495081778,0.7257191308696262,8.969697955199493,3
red,6.577266621343369,-19.658282088911978,4.9936079397632716,0.2918574328827541,17.83829802136701,3
green,5.496241207078494,6.949093820356316,0.6249031795783072,0.938742981125395,6.750502425937704,3
green,7.438933967625369,-4.067231249792439,5.747676453508453,3.0420704741082507,11.458127618983529,3
green,-6.438548759254962,-2.567545421529816,3.1658694858878516,2.208443090371632,8.284896079027,3
green,0.24551711470729742,-6.697346675842106,4.380861599280267,2.2075721149116374,8.036557253997387,3
green,0.3616164364696295,10.269350959993083,1.243822988761581,1.7425999233909664,10.354290518611457,3
red,8.551063154042124,8.766186355277028,0.6224742183269438,0.792491241148542,9.95209077245585,3
red,14.055644725014393,-3.227549022233495,5.899004452706427,0.861148385931343,12.286053766345194,3
red,-4.047435693163534,-15.959564748545858,4.441692877504706,0.12283376594510802,13.483294237441374,3
red,11.835912406730007,3.988865916248128,0.10310669390460596,1.9823666628321428,13.383751907004463,3
red,15.422736971883282,7.777635017372511,0.3010754158119076,1.2577608930708377,16.11158709536639,3
green,-4.954915124030412,-1.9784564791518784,3.233990519662603,2.6130428715455754,7.706942251293782,3
red,8.543233677922984,-6.162884706286187,5.5001881113172075,2.5559565072624983,12.902889185352276,3
green,-7.26084675487442,-8.590092312751597,3.8048834604244957,0.8726671590084575,9.082008212658543,3
green,1.0794613051080872,-10.773449806221748,4.587905739943319,0.9321785519290535,8.767797792232438,3
green,8.400133829929052,1.5702251899533959,6.165400102868279,1.013756219573296,6.571381929534074,3
green,6.745312620263828,1.289492943056619,6.254988945894619,2.6260012190742934,9.316281031479061,3
green,-6.7665570246965725,12.992050907070638,1.9512423408720583,0.5076381327183302,11.954079373974128,3
green,1.6047951552195672,-8.525615193454973,4.545495380114256,1.5994106396587655,8.226399320096148,3
red,12.056094886698734,7.917375111068248,0.46423645773213795,0.5949616740435062,11.840539525518196,3
red,-14.476360263693527,5.870785639421206,2.5674127634313715,1.3597675060925483,14.715200465363383,3
red,-9.28447919326561,-7.184638574608803,3.6410116400588772,2.4725813718805374,13.944622947257876,3
green,-10.06532497832423,-0.4193884941346564,2.9966184884926457,0.6726125476825577,7.552558427426807,3
green,1.3462765880402296,-10.136106755601439,4.579879010948099,2.041548401673917,11.230044082755706,3
red,-5.952260175154407,-6.810651059573459,3.665774779161541,1.8064686956306513,9.262327645872645,3
red,16.739307800280574,10.158959875951883,0.395630806616264,1.3438137756237039,18.686306765739364,3
red,5.659138264174473,-13.957938126984557,5.01499508685842,2.7145968691478197,17.740848196205526,3
green,-7.512126677924613,5.486832468414526,2.215197981343231,1.127158716808816,7.611502378114589,3
green,7.326192168320321,1.8536227572651756,0.15389852539107082,2.903115303950792,10.438845146565436,3
red,-6.394488668174377,-10.697147055089141,3.957574213112882,1.0984097762895089,10.807955170181124,3
red,-1.605407215432229,-9.554246163115817,4.488899128414641,2.9565160718420485,12.621210632694527,3
red,5.37854027514195,16.53590053396886,1.1602552234474948,0.5895490750565836,14.814880609149172,3
green,-5.437375627289811,-5.798422747551605,3.5963001706569826,1.917837792138988,8.451897510824569,3
red,-14.453660266234971,-7.592616806762606,3.603104233305152,0.12097343425587995,13.344457230782353,3
red,0.14095513407803395,-8.694160309508932,4.714485270549168,3.1006714488220246,11.69192522220419,3
red,-2.9374950473126153,8.875864411413842,1.6366502963552616,2.243168435228737,10.918461747671039,3
green,-2.607657681449391,-5.348964541343339,4.068526254603883,2.757064375590796,8.624286139826868,3
green,11.307591668757137,-5.750682703576308,5.794794574636772,0.07581181306041526,9.692478931977517,3
green,-5.017385159613536,-5.520935643320532,3.792905858277501,2.6751856112104555,10.016801320081283,3
green,-1.6256694317929226,-6.11298366258681,4.210497127597497,2.6119471848981477,8.730137581370121,3
green,4.5822474862440945,-7.908616760975177,4.903213712706973,1.595910628416021,8.709504687786582,3
red,-2.154915695971871,7.658179580297606,1.6972040187451947,2.740148155539779,10.630241968307601,3
green,7.153972778051683,0.360673912059561,5.903510907093659,1.6661204687410651,6.796372428359919,3
red,-13.394834640422541,-6.05880813191933,3.372707265387565,1.909600435287538,15.423613402999878,3
green,-0.6434375847361324,-7.885080862694567,4.243072731906866,1.642133939910075,7.537371218750179,3
green,5.2380790016870264,-10.616471716641463,5.089836415933419,0.32455969657194733,8.956275348171264,3
red,-9.014839782858452,-7.586796844754245,3.6399952755999663,2.239143658192308,13.403893220783544,3
red,10.297993156808346,14.300175406177058,0.9017222421211928,0.2672079497171009,14.710902135836742,3
red,-14.446837694377093,-10.058635144560052,3.6435635845818752,0.6715513207420492,15.155800225839346,3
green,6.333663093145347,6.821384400081614,0.5089482688277736,1.865471141412294,9.72598612799759,3
green,7.133114566042211,-1.55371022070178,6.059204521678259,3.118438781556401,10.299231143992937,3
green,7.671754038021682,-4.553247552668658,5.4321354734834415,1.1744881208508635,7.323047327761186,3
red,-7.20645962594409,14.299019650709523,1.8494492957288218,1.6262805366452546,15.896043057662812,3
red,-17.99341580094093,-9.152503930203817,3.5910416750845235,0.14246487583596748,17.213304157826045,3
green,-11.050272909428408,2.21003499909976,2.8273443424118145,0.4533172990933513,8.495257762434292,3
red,8.246343531887875,3.0346494322161126,0.296375690608486,2.976189565069554,11.732156703204952,3
green,-3.6421412640328708,-8.178261211274059,3.9517183121182766,1.5796592388319217,8.461625813503906,3
red,-8.782025582298509,4.766200622183609,2.379212613420429,2.080703334144371,11.10714995969672,3
red,7.7785111051107965,-1.1409472491173067,6.060655651249017,2.938912954503688,10.77710715316417,3
green,-6.30313541673231,7.196368812391999,1.971546435877721,1.5215313903424792,8.937366276816855,3
red,2.317845478807825,-9.754169342925394,4.658885740388496,1.902814372153943,10.594113032249659,3
green,-5.842372894491543,9.809562512593917,1.8885101248641203,0.9764298379098434,9.46379406695893,3
red,4.943388948082703,10.982448285030372,0.9194127265110174,2.000466187259681,12.980570743148048,3
green,10.007345206450454,4.066262849520887,0.25068566138871645,0.5069949798619343,8.08062925459074,3
red,-15.510302884345288,-3.3059920209565865,3.1617627449870054,1.6415380802928825,15.785873877802363,3
green,9.06137437060455,4.672130430021554,0.4506843879099445,0.08632241979806413,7.202853805362984,3
green,-4.2222333020445,-5.543062936896367,3.678314798426601,2.0899425420320523,7.951248205248958,3
red,-2.018341069602429,10.856383302541815,1.5261136225374154,2.1557230061480745,12.411807308985114,3
green,7.906547208386894,-3.8994347798061186,5.7369184773103115,2.880120271482167,11.679697664483388,3
green,11.122846230430465,-1.2851261048530613,5.902054767147292,1.3780663731389804,10.228134557441283,3
green,4.557253556844504,-6.96450365572636,5.165682899185327,2.7850693486043934,11.06825680926495,3
green,-7.626218613431741,-4.78772973862989,3.3735040931396925,1.820765322049525,9.264580970788327,3
green,0.09702824974415769,-9.644731447917264,4.407203010509806,1.491203584836539,8.931378598397938,3
red,-12.484525644309407,2.219167645931287,2.823364524191792,0.6428612687446863,10.150884980177326,3
green,9.779057076012098,-0.770592322630058,5.898711693797138,1.3945131958480983,8.828059159910502,3
red,-10.388468601859485,-5.502756394100851,3.3709193213367374,1.614263555858798,11.497752664359963,3
green,7.952182854178662,0.6723804767467647,5.992195142124681,1.7939663943088098,8.088935181239998,3
red,8.23507733591764,13.351723747628887,0.8679508001986653,2.2431749393339753,17.37907425606226,3
green,-12.659141145972391,-1.7288309190399391,3.170537208013163,0.4711540650522265,10.030736833462761,3
green,10.306180126289254,-5.974416940376603,5.630788472690279,0.5272015019561148,9.223979948041102,3
red,-12.927262047405318,-1.8016655079482398,3.048488835120436,1.517260000192195,12.543241707285048,3
green,9.695673121112893,0.4426528858836357,6.263938435608184,0.2112922487199863,6.75207602826481,3
red,-4.810661691556236,-11.822345307472666,4.230762415601676,2.7253614760598017,15.449725207787623,3
red,-5.718930131901391,-19.188989434281357,4.400146752414296,0.15135176372089046,17.05225943857174,3
green,8.866491275100747,9.295964133657652,0.6442269892605115,0.7789878479366101,10.537429762970197,3
red,7.846390653342063,8.284581419715728,0.5489940406112254,1.7058451368878942,11.42041655219171,3
green,-4.870277020378307,-6.804116306934169,3.724807488313994,1.5280617488932693,7.68413476478319,3
red,-10.352026311759316,-1.115710107776978,2.9616198235099276,1.3893144038350786,9.44364879397565,3
red,-12.558004772330353,5.17418618143467,2.5289741711670564,1.4804498842174203,12.978817884930741,3
green,-9.81474114322002,-0.866149777762451,2.9212596739295114,1.651370989080945,9.629628645680551,3
red,-10.077787075679932,-8.98000348346956,3.6831840345573843,0.9849707815319979,11.606080953998832,3
red,-5.005145542999543,8.695307573922495,1.976464664756308,2.7418776889150815,12.728297629541728,3
red,-6.3216364831642196,10.180166116461258,1.8735646601453158,1.5417956894557747,11.51501171334269,3
green,6.765787205210601,-4.513436389909651,5.347622168668691,1.1748461615707078,6.4905433335714005,3
green,1.3994360926702125,6.774822435082131,1.1861217245945075,2.713599633659033,9.534273060074447,3
green,-3.3396245971324623,-11.945968899708998,4.1960696576567615,1.503646367161288,11.836134200818282,3
red,8.87019237424564,5.552864378343139,0.3685167522110961,2.4186726516352226,12.524623184087462,3
red,-9.907375273173594,-6.077350770821433,3.452601373029424,1.978630600822393,12.481724591511329,3
green,-6.472331429258102,-2.2909619462401265,3.2799054060001107,2.664825066317331,9.391829614038308,3
green,-3.0235388517646182,-16.821081345912038,4.437368603589275,0.5856124867966851,14.50991032469138,3
red,-3.0411421247913553,-8.04714305401754,4.107365135205606,2.3774461788770305,10.514348433722926,3
green,-1.566282546044664,-4.10813630107128,4.339626608987464,3.1291182824083936,7.396199740740192,3
red,-16.77393387163845,0.5343333396432073,3.049086480434652,2.7955859798817406,19.573776704968125,3
red,-18.50817042059876,14.315842580996813,2.420144070974652,0.5140411277594266,20.739789618895518,3
red,-6.134266430923422,-10.765839443211908,3.998181263282616,2.204960865720502,13.930377139270895,3
red,3.4338684270151063,5.376121888997053,0.8827492071992353,2.8849937555704175,9.235372702815802,3
red,-1.4818393849596352,12.694660826419376,1.519368006275234,0.7906621540836776,10.491577332933694,3
red,1.4231034996118184,-18.215517381363146,4.746457479297477,0.2705631456757094,15.36255938587506,3
green,11.821581041324054,-0.4028785867747775,6.180581244460375,0.27341219658472915,8.912108258304949,3
green,8.150003038463005,-3.6813149042914053,5.638506876599443,2.431714034984484,11.001818465241115,3
green,7.555037890589092,-4.7950221606054875,5.407053354191774,1.9943745240321615,9.753128510129883,3
red,10.946806103421848,5.947465143163902,0.3514261425687072,2.4915441100859455,14.71326890777208,3
red,-15.755495931572234,-4.512525410199137,3.3662472552627265,0.30095045611559096,13.499665999211334,3
red,6.547441494920327,6.236328194176805,0.7006397414285693,2.9585538666740243,11.975548936495242,3
green,-9.308750362897094,-0.22202539069350014,2.8689943462076166,1.135365875573234,7.63984185469509,3
green,2.7988952558737674,-5.050263976058286,5.032396214663777,2.7775640056605737,8.477746149756431,3
green,6.739870992166098,6.202168627398336,0.4529447747221583,1.0670120258581017,7.3261722905456015,3
red,-12.81993296638548,-3.7835634373439913,3.2022523837355874,1.551263370442894,12.967128136013303,3
green,8.515857097832875,-6.013931732137385,5.566534386938349,0.36084284347015577,7.564571284751851,3
red,3.688918663511728,-8.424397645864701,4.858875479416106,2.203238647506325,10.645968198681677,3
green,9.448535471310715,1.442851598756873,0.1330130833350272,3.082548217676254,12.551199491990698,3
green,6.565627799493373,-1.9661709300921966,5.731433321406005,2.5117036644955686,9.046243967581681,3
green,2.8261715145469317,-4.339308159750756,4.963439034382648,2.555391704407239,7.404505938501721,3
green,-8.117072400502211,-1.1704062334272687,2.9110405638376093,1.5092011836702077,7.450173736143017,3
green,1.086112710162431,-7.186390037325466,4.778956428523257,2.9383017128293996,10.180942415636798,3
red,10.947631949586983,12.426777298357827,0.8196295965920122,0.1605648244679018,13.592905146982645,3
red,4.1222748828907525,-9.971127241356717,4.860877382072671,1.0496525395818062,8.977649213793548,3
red,-12.999365303288737,-9.632766058272804,3.645617317673663,0.8022673995105292,13.949785447054156,3
red,13.238614122082113,6.31619160312034,0.29445927408507194,2.3173039353189364,16.539152082755567,3
red,-0.4909571824684238,9.51222122574456,1.432507515669572,2.499126448606688,11.755595045413603,3
red,-12.60942337418416,-9.901368365474752,3.752785690210031,0.29527556331141924,13.138347581590063,3
red,2.5438844293259173,-10.019310246565293,4.940099291928136,3.069402769543179,13.3271321311015,3
red,13.422823968351597,0.5933338023448291,6.115138096524067,1.9090145080620209,14.129920978891914,3
green,-3.811096792540901,-3.472012583557925,3.8150857066147057,3.029077715845924,8.125529964344555,3
red,3.284311194689178,-14.550540468798847,4.7911613895854686,0.7890867646888629,12.650384489634366,3
red,10.091485534751904,7.0447021558867995,0.4099001626895859,0.949564958817736,10.316841306616634,3
red,-8.796200436061033,-7.493615748686029,3.5903386338668866,1.3631849646399103,10.557935849528342,3
red,9.650625893021534,5.514736300129497,0.27727742008288014,2.049807608064561,12.174312444631216,3
red,-7.119707709050644,-0.4156929307785653,2.950499773646727,2.514496996441225,9.340361581156051,3
red,6.48309960976589,-10.171420368092896,5.090171229689002,2.2812933890223968,13.802170388843972,3
red,11.889792404646116,-8.609281737269715,5.654170671429169,0.011269514537140521,11.679623476619462,3
green,-10.628190548519104,-0.9218003194056177,3.00009217935811,0.9336935657262521,8.607359533281027,3
green,-4.68044509065722,-8.534893151997863,3.9972020993598605,0.7583758808122697,7.334974206013399,3
red,-4.5619944021613845,10.21501713284819,1.9461550690896543,2.974320013655061,14.134391997244936,3
red,-11.343286919143644,1.9234003704244804,2.7100086115325244,1.6075050459409204,11.217835193072574,3
green,-0.6307669682577237,-9.380770340371102,4.391359449779363,2.2353908012578074,10.950771139180066,3
green,3.642109515437019,-7.150532949634065,4.9076960941177505,2.325619652836519,9.776884063317823,3
red,-9.009955767905145,-11.128827242136087,3.9067175207182365,0.6379451297715276,11.797007282955839,3
green,-6.824969427613203,5.843234413758497,2.213201142976812,2.428006410118258,11.035479833203706,3
green,-8.10672535309529,-6.6174706317521474,3.5378094366389226,1.4446521627440396,9.655135642978717,3
red,7.997322058769915,0.6316072232126293,6.243473624565123,2.8198668311810815,10.812014690588505,3
red,-5.98495940659199,-1.6316449730687275,3.1445582935710936,2.573574035731555,8.518677569671219,3
red,8.701841762983594,2.3133852604376313,0.2223647678081066,3.0289041601635476,11.978749391207167,3
red,-14.661281172290094,-1.8288038776059803,3.0613974568407234,1.612185909648547,14.591790273206508,3
red,3.4943862135579207,-11.132337925523146,4.8051233286566095,0.9547457767398995,9.674641641815828,3
green,-6.6886744415741095,-6.321186462409942,3.6415391757508155,2.2463312862627185,10.776221712858256,3
red,7.694055599788048,5.5142236405785034,0.4103910064861112,2.4178113333691393,11.503098136947752,3
red,-8.8612245805173,-8.989312751860824,3.707196874461686,1.2431431175061356,11.33336203899757,3
green,-8.481891875947998,5.493387035279055,2.2717389284833676,1.3692246566812287,9.067905490642774,3
green,10.059583037615305,-2.8814270572980885,5.818637562698626,0.6991986683168889,7.988369605019557,3
green,4.222784675640766,2.5185272609162075,0.11618925232536675,2.4064821444315267,6.711550819860694,3
green,9.82641305998816,-2.9775895773756464,5.7252018725199605,1.1024095131589273,8.558209163011888,3
green,-4.962468797952031,-2.1073811520253303,3.1876229960956803,2.46568991389838,7.3946092707288145,3
red,-10.938914640302293,13.584078388696298,2.188072490441677,0.36025640337156417,14.601447383768345,3
red,-8.332206366907325,4.064371669533855,2.3887953468046503,1.9979125019382464,10.102155887714407,3
green,-9.71155089359161,2.9845921603460734,2.544841909213081,1.4840841622613923,9.450468091093313,3
red,11.273147653138974,-9.747125143378828,5.413596482027811,0.8867865872019306,12.824474484400932,3
red,-7.123369332665551,-7.083100971853932,3.909268144434811,3.0917206232976318,13.040688474070881,3
red,20.282520751030304,-3.4805421057037003,6.080961814486097,0.22321118526394276,17.642696996692173,3
green,-9.790587899195502,-2.2936376722154987,3.2633602463414317,0.3709210600798055,7.200712737977237,3
green,-13.005256958431112,2.8078822496760227,2.808725485940615,0.560868658861701,10.668497293845027,3
red,11.968549518095157,-4.963165454323809,5.66588380068897,1.2877846472283316,11.794791318320492,3
red,2.4515159758110605,12.730118476415726,1.284765433142294,2.7155374256874696,15.63640662769689,3
red,-13.035737049491605,6.865241185842099,2.546142633684302,0.5735274242292909,12.122846107131371,3
green,7.33916294894999,0.5763430868991732,6.033450380451528,2.2295230784374347,8.805377164053048,3
green,12.025989225426086,-2.3799532823383305,5.840608440531392,1.5570540923048632,11.845333979000838,3
red,9.113008147693641,4.022774772374821,0.14627478420292808,2.05755547336941,11.005315582352985,3
red,-10.923115319435018,1.3851658743791342,2.7927556843777217,2.1963953293948744,12.4954311865633,3
red,-13.027937667936673,-1.2920420346063597,3.0187451756921106,1.2854961671599388,11.927094011772073,3
green,-3.1404153143637843,-5.1046952977595,3.7567863791417095,2.2381306490392485,7.3673450010750114,3
red,-7.877900025830046,-15.952679757760162,4.085407891905131,1.6865093132682945,17.88686847447393,3
green,2.5260556157496517,15.978297218266963,1.3371039063695918,0.4271077486023632,13.398433345494091,3
green,3.08983842491387,-12.466038565726596,4.802518657075573,0.7098928482070511,10.418253881925873,3
green,-4.440711359692831,-4.399111624410905,3.7869582089971043,2.856646863228691,9.072649822759741,3
green,-7.07399029384612,-11.316248415535025,4.1008213919901815,0.2373626107852218,10.410825471219768,3
green,-8.533528483743147,1.4491717624500795,2.6406994971817364,1.2292681088787307,7.176341981179712,3
green,-7.597397002955006,-5.773105750845046,3.4718255091137626,1.6107186521683292,9.178627356400384,3
red,-6.121997969425216,11.21956077038558,2.051592560691272,0.07976678831137382,9.788438053309003,3
red,0.27183799879361326,13.902090641397141,1.3540372013124777,2.002799745763062,14.89131189866724,3
green,-9.00693291931559,-1.3277352720049154,2.977151015144243,1.9523401467338342,9.785137478983982,3
red,-11.15415340979733,3.7995248570540214,2.5681973577725805,1.8784453696831975,12.339852984430523,3
red,12.05804037338881,2.5088837679961826,0.04524940457923596,2.4292248630274247,14.429633805836474,3
green,-4.785751676319871,-7.859423848122864,3.83455399428549,1.6545587880896617,8.95369208210434,3
red,-8.492008674602042,2.680587412326133,2.5748380592047506,2.269069082081538,10.532151020767316,3
red,17.59112998413443,-2.121643488642003,6.086030772698291,0.4724485478055902,14.994570100244447,3
green,-9.443276200331745,-6.446791511967789,3.6377994078165345,0.40186103816029056,8.612637841941922,3
green,4.286083902858993,12.854000287011504,1.19704595161098,0.23650693108782683,10.615021910407302,3
green,-9.150080223991438,8.614389398751136,2.1518948381595164,1.3384451962285557,11.532493995728125,3
red,-8.604241662576062,12.458856464987562,2.1144387591581495,0.31145903887684956,12.25760617248635,3
green,-9.858372290847345,4.986478986808735,2.409744715864237,1.284829449979865,9.819982058390707,3
green,-12.78870475532681,3.594566978796158,2.8650831340527567,0.01109509576375014,10.28441489546719,3
green,2.430426703231411,-6.521318114732348,4.796515010857199,2.4669453610519225,9.045258412926362,3
red,4.182735811524773,-14.141777233486046,4.9161591384601335,0.42407227621996596,11.961360373823585,3
red,2.529398979881853,-5.352770254968856,5.027048615484253,2.8894060660102183,8.77789700282752,3
red,-6.774234652521732,14.983932976579311,1.859469311587776,2.304398516806837,18.301075520690134,3
green,5.792866988927347,-6.070310385697498,5.123427930954333,1.84870731812662,8.702342567012291,3
red,0.9669111752061954,8.36536626326139,1.1141329447706032,1.9180558868029352,8.95548890896119,3
