color,x1,x2,a1,a2,r1,r2
red,-8.764858649041429,-2.9037490289000347,3.174009363961409,2.0808565321184145,10.319056682386464,3
red,-6.371003573359642,-6.950537769257124,3.8582825050083223,2.78205237906304,12.177568446249897,3
red,-10.72726142955004,5.940758573322565,2.5275916348251,0.457363913068008,9.498984061915076,3
green,0.14156085061472368,-9.094018800092789,4.395216275819298,1.7105368672724608,9.014126547457417,3
green,7.751770237903429,-7.344456839384522,5.476525672758336,0.172484157392899,7.710624396709201,3
red,-8.56133455197038,-4.84970741047517,3.5506448646701982,2.7860087484355165,12.59626141923198,3
red,2.1837021893114823,-19.282125820622074,4.750869995520344,0.5007584168833397,16.72020543138219,3
red,1.8839222522096164,13.828829841337257,1.2843593740965853,0.7753878699414243,11.655224409208149,3
red,2.911587061372594,-8.834425779311056,4.762415994253468,2.1765797517580956,10.677189185131276,3
red,7.462145209886995,-0.05165849257814903,6.22673538233024,3.0181333788494187,10.430339259692715,3
red,13.808341709784385,1.2667338100109689,6.169454581139059,1.2281431551302184,12.567416902960755,3
green,7.053213949656175,8.02841710631236,0.565572232133177,1.538527155951374,10.160532363973768,3
green,-11.097246003693913,2.7773820888206133,2.6333298956390556,1.439789940330462,10.654203060077915,3
red,8.327423098430534,-0.6599997277046898,6.002875467548975,2.551397227651732,10.677488810116124,3
green,8.510252123967275,4.398794584401822,0.2043505034149874,1.0354480224601095,7.6954100797441845,3
red,10.858459958686037,9.650699477601709,0.6829133627645086,0.21297866148894187,11.581226805417883,3
red,11.871253391189867,1.2128047657839152,6.130957764437834,1.5973817377213875,11.62980796497341,3
red,-15.593397776842695,2.2277254419888415,2.9595167577391894,0.21246816875692653,12.806475182292793,3
green,0.6417468696922761,-10.285642856260225,4.582131519297335,0.7174103099101925,7.854619321877906,3
green,1.395537627784193,-12.426919793814315,4.80664643208897,0.07331459024414973,9.51116143520867,3
green,-6.281322785475008,-2.0127379761295825,3.2111160486244876,2.590236590418866,8.96141300643528,3
green,-4.318499253225511,4.162372911919751,1.891427175469763,1.9502701321889286,6.422581494112027,3
green,-0.12379567299994931,-5.823668847898785,4.626094807933169,3.0150585465527358,8.788684086554117,3
red,2.7018582770221844,-7.6339479852876515,5.014833321988421,3.0396097289072435,11.076626245706256,3
green,-5.369514611541161,0.48387342690243385,2.7717437110676424,2.621919941379356,7.785291774019447,3
green,-7.272471076264358,-2.0920245371813944,3.3537038090658227,2.9693731868132005,10.505527486265652,3
green,1.9912702155564155,4.196879803524297,0.7794135000931485,2.584657736441437,6.912908622360039,3
green,7.548443490037604,-6.576381351682911,5.2869924138968045,1.1697396889341807,8.451686196607932,3
green,-4.390113398167512,-8.237156003181587,3.905216401001717,1.810774185284171,9.580526964314892,3
red,-16.24293152043691,0.49145593317266556,2.945028250861379,1.1123846211312165,14.698555718218778,3
red,-3.8974226081046672,-20.282307622406606,4.382282771215581,1.8456612336932754,21.264798661069015,3
red,-4.926119998816276,-11.873426589960399,4.177285783436526,0.6506398285597023,10.33859784758884,3
red,3.4851753934068226,-14.90036160866842,4.768346454301366,2.06124217804692,16.48501694172524,3
red,14.72566527514514,3.583500865420172,0.10943644890019702,0.7092321971202925,12.752370382406383,3
green,-9.687290684005266,3.3668437492905694,2.5225384036133183,1.2859884194432376,9.00033983801822,3
red,2.1168401839934234,-14.01968077854892,4.705985231445282,0.8264411098089979,11.973344607468189,3
green,-8.025014357965304,-5.512181203138001,3.4316114582661394,1.6636775453761505,9.544440701208533,3
green,7.119684579989825,10.682182705119839,0.800742583290156,0.8870447160651963,10.729874066780257,3
green,-1.5491897334460862,-11.062240034139906,4.357760886201555,0.9209209991352542,9.09658154091759,3
green,5.574464899184845,-1.5484395940280655,5.5395296256378765,2.0698075338346533,6.586738590162009,3
green,-6.466910251491352,9.053967738560276,2.0905010405284012,0.38139289534249055,8.285715622374864,3
green,1.2553958951470578,4.136464253805347,0.9954710487466686,2.7310264050412085,6.90431255287193,3
red,15.135905163635119,3.505249511178951,0.21536029039695603,0.06328970017138578,12.54133376315346,3
red,-4.845879867390017,12.06525149974628,1.7233670771475083,1.7424376466265639,13.173971064995424,3
red,14.353670241773756,12.591637031167902,0.6050794553663319,0.8189647472503528,16.918810388840484,3
green,-0.9770188890454405,-11.193834994314438,4.364385144341228,1.3104362085145205,10.083723419635692,3
green,5.407771253479881,7.1512649278621865,0.6175801902442027,2.0227000625438234,9.859936091078165,3
red,-0.3298424725375416,10.88961118799524,1.5056119442188627,2.7881205578447856,13.659528460965237,3
red,7.51305946778215,13.56927032447191,0.9802424347744052,0.4537682750237669,12.758101184724072,3
red,12.880332601462502,-6.830993295454576,5.609916027420431,2.0285928229046557,15.65503127743489,3
green,-6.661285312990696,1.8391456720078052,2.504263212944759,2.1650454269680255,8.127639537365773,3
green,3.376203224450887,-9.811837852255382,4.751042341774878,1.51031835956692,9.753654706792123,3
red,0.0955954626887987,12.070367589331719,1.31170999844609,1.5729772317635409,11.69854660302725,3
red,-7.0911217062376934,12.004770843073514,1.890277627394761,1.730314507660651,14.100976496705456,3
red,10.3401311315289,1.1086985949528192,6.102236986782722,1.7509785456558178,10.509415075857909,3
green,-2.2814236987095313,9.714567974708944,1.5049296099068488,1.80816433181478,10.248777124342247,3
red,11.182432791764606,-3.0456357536062866,5.880562345314843,2.5870947870477017,14.032120279163902,3
red,-15.325296658314727,2.10008391072427,2.8740585085056405,0.7413850653614567,13.122673810217927,3
red,3.7506058197841248,22.088373564661794,1.3753550609067864,0.20487940225868526,19.458965577073663,3
green,-2.5698492158121145,-4.689207664698525,4.191598846708247,3.106907710841863,8.344406462652888,3
green,1.8910087973943257,-7.53179072218267,4.58209857328483,1.8845697678376492,8.148219079432106,3
green,-8.997297067240432,-2.710567102789198,3.109330097536181,1.591094546481568,8.96607077807443,3
green,-4.34914040660063,9.080547110046844,1.8273731411450722,0.6868827026460499,7.567295227072286,3
green,-6.670419185727182,10.439194064536677,2.1112665079950563,0.11635859924258779,9.403741167559446,3
red,15.560229051491813,-6.791209345937601,5.827108723813149,0.2547862684236906,14.057672167593168,3
green,9.650776581538821,8.406560855798226,0.5148947957916518,1.0250010106371097,10.981961047017288,3
red,-2.0956526897917684,9.643802510066168,1.511584303519746,2.0495744763156725,10.884971385202686,3
green,-3.823838876625886,3.094718499968306,2.356457590528568,2.9693154637827424,7.847885167778118,3
green,0.7813820211102862,10.76700313302213,1.4968412645431468,0.0054342154886003495,7.795351079710112,3
red,0.18704495838621615,-14.891272005277054,4.578237864658175,0.8120312462056449,12.668382775110574,3
red,2.231257187112875,-9.090755042936301,4.808709770787747,2.6760813183438805,11.943977763511548,3
red,-15.24510425789752,-11.3382458128705,3.6302051344387904,1.8825067924346603,19.703445912229675,3
green,1.0205707435360822,-9.135819186728213,4.566542011047261,0.8933077617431248,7.009991076515442,3
green,0.6912177418308216,-6.278798100596355,4.364292258818964,1.9458012635577555,6.7652692203421205,3
green,-6.561945789534221,4.2760496657971,2.241590876016957,2.167173834863704,9.11345828275931,3
red,-0.6617831964259733,15.045619204135832,1.4730399985578408,0.7881201334222226,12.79365738512149,3
red,-2.741805998271605,7.820423987829674,1.851502147948097,2.9849631989723426,11.23718293357722,3
green,-9.270109225550765,5.781814045907795,2.3066784087776666,1.4906664600484656,10.268053056347965,3
red,-13.322910343672493,6.405683093380643,2.6147873158142314,0.39745987430405416,11.971030983997643,3
green,-5.601057991580495,5.810695872456765,1.9882861980176694,1.9701527594924921,8.749134636366879,3
red,6.268270740593328,-6.526441253282661,5.459452519789296,3.0867928539279057,12.043073811201015,3
red,-11.508898937935792,-4.302784690449652,3.269925578953525,1.1984980703512365,10.873659841730873,3
green,5.728839782522945,-3.5946275510864663,5.3943671007941445,2.3273325393583373,8.460886823066158,3
red,-0.011624885011179753,11.134214269819871,1.3175759407701295,1.2041739726933705,9.700846343141414,3
green,-8.709530089187693,-3.7271771008536554,3.2628533750793998,2.061311697076878,10.509670384153456,3
red,12.973206932535529,-8.47423402210595,5.615441678830249,2.663946665231725,18.098450722077352,3
green,3.7524683108087995,-2.3476098754417385,5.405712547705557,2.661429624726872,6.86455816270076,3
red,9.368577403909464,-3.3067263626184986,5.79143915720181,2.614676358150897,12.412901067799503,3
green,4.709910053750193,10.94109478383264,1.000584026671946,0.7038106440935357,9.465379621288886,3
green,-0.1680314876300324,-10.833754428961933,4.4617728326561465,0.9997445166455082,8.915425929231494,3
red,-6.809579300168988,11.023353417783474,1.910331351223139,1.159245277848523,11.461853538681527,3
green,-8.780591963335366,-4.898802118644589,3.4059882824634062,0.9464152332169516,8.00187014034691,3
green,-3.4550536499439533,4.853771492635128,2.1829712774245005,3.1287915122667953,8.957523806041156,3
green,12.577044763722744,-0.8247860844580801,6.072382265687592,0.654025627719638,10.090288464254872,3
green,-2.194235108459477,-8.326128472966168,4.450741048502826,3.1301963487824573,11.61014282576136,3
green,6.1624902149510286,-7.233939698389269,5.221415200248784,2.474585863231242,11.676996496441795,3
red,-11.112222931541556,5.725047966582809,2.6029334945221425,2.8764836577538073,15.370760309020682,3
green,11.02296579433975,-5.463797015114738,5.75679276608427,0.2747762744726471,9.388382933419772,3
red,3.830703629191026,10.281146081352919,1.2086926635636805,3.1216847244384733,13.970854322519795,3
green,6.482418755267771,-3.434479646578924,5.524630149311402,2.426865888371268,9.333442556046919,3
red,13.40743659817972,-10.63550676698179,5.456278541864773,1.0928645136967556,15.525117658162213,3
green,3.005118690447153,-5.051512030767099,4.838745567649267,2.2444909343969806,7.261579358568145,3
green,4.430265115814438,-4.564946483489701,5.002199332644929,1.7694700936018335,6.232726606198279,3
red,-10.31978975990677,-6.213598287028985,3.440072794291535,1.8242689000309416,12.443016424612791,3
green,5.06337563107123,-5.834034459112825,5.035035249216671,1.7494277593147527,7.6715271132072385,3
red,4.830222015651925,10.302913613599252,0.8905016854959698,2.0016676223537146,12.300659667598566,3
red,-19.25988789708316,17.36227515377065,2.321092128056177,0.8479636250552103,23.84820120287718,3
green,6.482545436671593,-11.981508115968385,5.078664979576642,0.6275432473177834,11.079992726987234,3
red,9.169295269468186,10.38517395826138,0.6292341735494663,1.5599263864310908,13.492511051248385,3
green,-6.874508704132632,1.2791022111615242,2.8661225478937102,2.926953335138768,9.894396907986929,3
red,15.352787693954603,-3.7881071377193085,5.986175539938761,0.2945516631524051,12.918418188089127,3
red,8.86887713213916,-1.6246335198510722,5.793626275912847,1.1486764788545212,7.362018490544642,3
green,3.831205580953027,-3.139236771474537,5.126532358445141,2.2965122750610787,6.406563091339456,3
red,18.584386546831077,2.746882872157814,0.07865328080176212,0.4401311493183856,16.028672798260757,3
red,-8.893497824438844,-8.07737568630366,3.635314311708897,1.832242108902396,12.43474615940517,3
red,-14.292761297669253,13.484799214676315,2.319455385597747,0.4453739480170569,16.900113287387796,3
green,9.708288078881502,5.365377634463943,0.2403970671759738,1.8301621145046605,11.475948251979855,3
green,7.981143963036001,0.8553490904308523,6.010177157908225,1.4432252566073367,7.07325242393553,3
green,4.914353412623576,-5.369389298111458,5.028756556453587,1.576123622555621,6.6478342163439,3
red,-10.736316555709994,13.036983421665791,2.0827601217007445,1.4366813945884642,16.2239119385793,3
red,0.8788106449860293,-13.015356735830023,4.581226083956862,1.0310409918689039,11.2468454631784,3
green,6.614408170983511,-10.082499592636463,5.090848803356371,0.9390308554774219,10.041254336242472,3
green,-7.913222273885562,11.371286338512926,2.161063443725793,3.059775462953691,16.84150333752868,3
red,-2.1576504154268665,-13.053425000339466,4.428548039928597,0.5563339817691098,10.587765685031933,3
green,-3.5401632548741224,-7.020992357396601,3.9663672852918688,2.33517968189482,9.635245065036969,3
red,7.209945945058904,-11.470451486079401,5.180636253014473,2.7092508430756714,16.21375506280642,3
red,9.443610107411377,-5.870577253012407,5.458569575855173,1.7551912807114667,11.271436309698785,3
red,-6.52810813203691,12.210808450340632,1.9528535067785293,0.5254750113623782,11.169022541361851,3
red,7.551424228454674,-16.433783214058025,5.054394404334775,0.563546224658172,15.47848009827731,3
red,-5.164393845732142,12.412833299257205,1.758561879952527,1.1651915892190625,11.974946468611064,3
red,3.8564294839244,4.408732932877452,0.5230452108760677,2.458781721713669,7.870491822586287,3
green,5.377473882333833,-12.14589758014295,5.02207018568004,0.4931271538570428,10.564368305641018,3
green,4.775560833382841,4.560370806886976,0.36076505940091624,2.1056168790690304,7.606969776920527,3
green,2.722928911683807,-8.157969249011463,4.710095742644342,1.1527322773225805,6.933727494942989,3
red,9.499661547167314,-12.56197940503311,5.18012125939281,1.9232398245007303,16.53136017768821,3
red,4.71809906931356,12.83123594010635,1.0493211431241802,0.8741586068125891,11.551215302023905,3
red,10.592746732339846,6.487939035747853,0.4305468123358127,0.513912153929013,9.721400561351397,3
green,1.8045324145102466,-8.390301228982926,4.5674105179453255,1.6094657172990814,8.157555173391199,3
green,-1.0968559411060421,12.723851493212457,1.4363822441010687,1.9452872692267245,13.559489667638067,3
green,7.1742969737393025,-0.001481536683276219,6.234418939331295,3.025248367193695,10.145558979718608,3
red,-13.820258863550048,0.601041726901447,2.914917095200881,0.9974613331260649,11.974489003117831,3
green,4.108720337995835,6.572221711604932,0.6540035737927546,2.009070309455594,8.53237025472357,3
red,14.176058810771764,-1.2898958004729468,6.080929130998397,0.5562770444095272,11.598525762433987,3
green,4.706856578691418,-8.395767267946676,4.906440553590143,1.5526752181527863,9.091478151989055,3
green,-7.313726364576046,-8.225921428166995,3.84439797797497,0.5426942107453633,8.328558671794667,3
green,-3.2748488123345867,9.233720798130033,1.6229974939904823,1.1931414297657166,8.285791276250446,3
green,10.784908957280136,-3.200097509757986,5.83820697363483,0.62437303873896,8.678129661222695,3
green,-8.694104593693915,-9.10941412446374,3.865190261054696,0.3649182978151193,9.744359776423941,3
red,-9.06866750821341,6.832744570168613,2.265718911073585,2.0994310575332,12.568221596607117,3
red,7.42590109590123,12.551801940809408,0.8652989037296382,0.9764170596776831,12.690614154304768,3
red,9.88486696975879,6.753844907597609,0.35383978894625523,1.3256556741850831,10.884635143880548,3
red,6.692833287528721,-11.456562040963178,5.083206763578896,0.7690352713830471,10.947462671184994,3
red,-0.9524479774360661,7.1416455329574315,1.402024688084746,2.3480585692603633,8.984183144504037,3
red,-15.389073291510504,2.3890769342829,2.7954791576096247,1.704423250716408,15.686644568276543,3
red,12.644887533969452,11.540674518173823,0.5808781718139704,1.1265454517387734,15.61458255131833,3
red,-0.022317214673363228,14.534135186640764,1.4066730175441697,0.9254713776829389,12.530804536917032,3
green,1.9739523735061466,6.585359378636868,1.004946618439663,2.4709999842526758,8.967583482545518,3
red,8.421449055305471,-8.507779116416526,5.322536212125652,2.399698154816034,14.009626384680686,3
red,1.3949946565100284,14.716469384905416,1.3862591280965857,0.4589567694865645,12.033026878650862,3
red,-11.371300758613836,9.593426998734014,2.263170497996807,1.068016138601316,13.197839844538418,3
red,7.939090077133949,9.544909195650561,0.6386361928188531,1.7853749831900572,12.702907663018728,3
red,-8.346631976033484,16.754254018056244,1.8782307209649023,1.8483242681278425,19.31644634540796,3
red,7.3355699123669815,5.196736851108124,0.5912720081940955,3.066347154409197,11.978490591704714,3
red,-10.114496628388295,-10.398692384240046,3.8231352495790714,0.6039093155230112,11.936661123936606,3
green,-6.288749223790399,3.745483451569339,2.2361984052663133,2.0693731218336033,8.263502104437245,3
green,-5.426099513602416,4.294163196176742,2.454364845924591,3.1006216603745247,9.916101814128888,3
red,9.35260332045624,0.9716522014099465,6.219382256969708,2.592400519774007,11.830460546114447,3
red,-7.007226554151467,-12.891769820900196,4.1995900878101775,0.0730699328345161,11.679439600825805,3
green,-9.680979006660099,-7.261036021656299,3.7706113518398157,0.058531005756514994,9.105269619792535,3
green,4.695581144843605,10.69356696436454,1.124756482356236,0.12599537612989986,8.696772570392163,3
red,12.34898154426876,-0.142967493200584,6.154278502109756,0.5028147578596465,9.636211872782075,3
green,-6.875308688015612,-6.705938502306318,3.5974289629219114,1.5108629252255907,8.945644132527379,3
green,-5.057404534007344,2.81718645576771,2.3350380470020244,2.538525828594393,8.004219961378169,3
red,0.20531826873050063,14.14505301925563,1.357903438863437,1.1926050824624306,12.761372028041198,3
red,-2.0493288122877393,-15.051449115641441,4.501949557946237,0.3897865296465905,12.372515365017023,3
red,16.05740288111855,0.8062763225713976,6.149317363718751,1.3742141220576085,15.220170265824882,3
red,-6.129391165349321,-7.209338591560279,3.7614828910676694,2.264243831352795,11.094782250719033,3
red,0.5388327302672424,-10.479632195219464,4.553608242093857,2.3237410415438453,12.313980842847913,3
green,5.989479551771456,-7.98711627865068,5.112950899470539,0.9277962606361446,7.89158782761675,3
red,12.751033053574016,-9.175237318477283,5.613632136614119,0.24217742283443722,12.78009853030883,3
red,12.067579357566036,-2.4857695971725335,5.84062760106016,1.7998014809220777,12.650542521448925,3
green,7.423277340796252,-0.16539176606082684,5.881072894886176,1.9794268364589604,8.087956617230896,3
green,-3.5860828859691902,-10.429528997621466,4.116040637825427,1.2996414606457845,9.839809224868361,3
green,-2.6097059373203737,4.0663220998915754,2.092845384150769,3.0633829933994647,7.8168633136617345,3
green,-12.125385833542682,2.571054504711953,2.9030330521181487,0.12264983911518691,9.412071849182617,3
green,1.3433040992758014,-6.612325921883146,4.636164774051305,2.4800793382415294,8.858023284181243,3
red,-4.53204662449526,-13.3786039429392,4.379772254534177,0.02823614190290528,11.126326510584931,3
red,-0.7854816995201599,-15.839421547419164,4.502494382222853,2.136889273812889,17.26446810637579,3
green,-7.514706368957864,-12.244133519185606,4.031689835836056,0.6711898653643192,11.895351516548146,3
red,3.882688806872473,9.614671175340142,0.9643761351053844,0.8680991933973486,8.174337635318842,3
red,-8.136321705289642,-4.890346403187518,3.613705081185854,2.9214025266571295,12.397830340272414,3
red,-5.407417866169454,11.191147895788324,1.8253365742259648,2.2057768509039635,13.971635760255337,3
green,-5.4298421785494515,-3.9278755990938925,3.460823482219279,2.4004715813785045,8.601357388029138,3
green,-8.903602737734236,-1.82023191472695,3.1060682175338257,0.7920160406535915,6.7261007514008115,3
red,2.12729602546675,18.48703824605897,1.3229871832141447,0.9685529742529667,16.744605243639313,3
red,-12.979025792080705,12.292892842933583,2.2687600574744677,0.7494799420433647,15.563186389918819,3
red,17.309669365544654,-11.148021084545181,5.671950126243631,0.2713528772235755,17.682969708910594,3
green,3.3417023103290875,-1.936585813439625,5.516691947803122,2.828910538505491,6.604964303960874,3
green,-9.56679231080541,7.077496999680518,2.4881586826432005,0.0654708881725743,8.904996855507356,3
red,8.80192726393244,2.5017940558606053,6.272467022255243,2.0957841660142544,10.278214695664133,3
red,4.367896745624943,-6.599764274144975,5.058190827849846,2.4675978190533576,10.033592163202428,3
red,11.640853741051323,-0.3797801445284744,6.203703843427217,0.18291056546235915,8.684302056441062,3
green,-12.316904572881274,-5.174697609906706,3.4948945952364445,0.19913476877233305,10.405874546544027,3
red,10.05434519748922,-12.539265852205885,5.2535795553953015,0.8027704697115262,13.84276841392635,3
green,10.43122813902478,-1.2651715000458141,5.904684753025517,2.037622134781546,11.510581126007636,3
green,5.134200616230971,7.8943021470017705,0.6700963704044713,1.540224491073948,8.83513648722679,3
green,-0.05022026918919931,-10.291946952255119,4.4117719814154555,1.5539858814213625,9.794835749777338,3
green,-3.120592958777862,-5.765133003794816,4.180631189456182,3.0636759858928304,9.542259052160873,3
green,-2.4180153193800358,4.80309493948868,1.743055735238859,2.595156802589263,7.709624240164861,3
green,10.235456430495706,3.489674930721085,0.29014514375285966,0.1389600083559311,7.834922422663493,3
red,-0.8609882686171337,15.938242044161527,1.610004081132552,0.0786089309433498,12.969006140286353,3
red,3.1525087166908636,10.910378765275299,1.050694593445472,1.1095275789888046,9.699127827765247,3
green,10.108704421950407,-4.2292724345448764,5.7959166553194725,2.803173094018122,13.742249895544306,3
red,4.657417213724728,-16.292295148947296,4.921969530623071,0.39914736100530923,14.140587427341819,3
red,-8.47719424804135,-3.3062573445512955,3.1983230374567966,1.9186868427082509,9.673767693618608,3
green,-5.31659581728273,-3.966535637046611,3.6250907945366766,2.7874733479200193,9.364992959074556,3
red,11.20175270690169,3.0007979414561983,0.0014054723750746446,1.4709257357069134,10.906845220204932,3
red,5.7733272758430445,-15.55879592546136,4.9418242117602045,0.7677422114850608,14.305649809495979,3
green,-3.347576790850078,6.788939709810955,1.628220536812953,1.392465848333825,6.437715377597195,3
green,6.04356906562747,-8.549390211868804,5.0703083697285525,2.047527649436899,11.501449097042062,3
green,4.662142952260725,-1.7325183673265765,5.632147940275803,2.6382104830493196,7.386322485953562,3
red,-8.400385660217495,11.623953363088864,2.0658833322725823,0.672611997134389,11.872736049947003,3
green,1.8504442011091138,9.578761320457144,1.0695139758524355,1.4561329868984738,8.946253218963054,3
green,8.245796173568873,3.329236916586268,0.2300429225439845,2.670592711618219,11.46104920933194,3
green,5.877637354970938,-4.051493385566423,5.412821588016959,2.4632790379761644,9.2219420073274,3
red,9.260677963062683,0.5048195452457493,6.15821948405032,2.5571749555410923,11.627641876489657,3
red,-3.997620374944672,-10.956518167869927,4.212653951049349,2.5222348793856404,13.97502677929458,3
red,8.677646764496108,-7.7253650976759065,5.454008806087813,2.737219205724119,14.316145902939132,3
green,-6.079026131932439,2.84791056664328,2.4234195035871062,2.474735566281986,8.808824327251507,3
red,11.127645966873622,9.692742884843668,0.5378544026478489,1.0644664960687957,13.067158246901448,3
green,12.613437397119858,-2.3805589403119094,5.870282432851735,1.2880717422403305,11.67172962813232,3
