color,x1,x2,a1,a2,r1,r2,r_x,a_x
red,-7.778283961850838,14.081957976789667,1.890277627394761,1.730314507660651,16.28887465567339,3,16.08736279976479,2.0754481985508546
red,11.97199919775314,0.8101492779476285,6.102236986782722,1.7509785456558178,12.168368083102752,3,11.999379427435441,0.0675673309932492
blue,-2.4468062221111375,7.207333737493563,1.5049296099068488,1.80816433181478,7.736094315209415,3,7.611341556662315,1.898076177685556
red,13.187587731258816,-3.899608153907086,5.880562345314843,2.5870947870477017,16.211550294524233,3,13.752069441493767,5.995675438622986
red,-17.314431834475915,2.645316233338259,2.8740585085056405,0.7413850653614567,15.185181273153479,3,17.515343208886197,2.989984016114074
red,4.279739513875661,24.761193532085247,1.3753550609067864,0.20487940225868526,22.18365804494604,3,25.12832814653631,1.3996466605715177
blue,-1.9009592384306684,-3.523104794022762,4.191598846708247,3.106907710841863,7.000081462201134,3,4.003237866507694,4.217589228145197
blue,1.4347541815791645,-11.013781215288677,4.58209857328483,1.8845697678376492,11.659974490694864,3,11.106840064564027,4.841928497322538
blue,-8.375956260408756,-2.7306201034199646,3.109330097536181,1.591094546481568,8.344406462652888,3,8.809820056362213,3.4567350509101975
blue,-4.496561986941101,9.642454041745049,1.8273731411450722,0.6868827026460499,8.148219079432106,3,10.639360396638942,2.0071466838876435
blue,-6.445220607834524,10.063906214550709,2.1112665079950563,0.11635859924258779,8.96607077807443,3,11.950860930448785,2.1404140268007312
red,17.519720448244932,-7.7524804277257875,5.827108723813149,0.2547862684236906,16.240250602983686,3,19.158328668412675,5.866585663002685
blue,8.27718153565427,7.629377069401892,0.5148947957916518,1.0250010106371097,9.403741167559446,3,11.256959120530349,0.7446950362178939
red,-1.993586680717906,11.365525434479792,1.511584303519746,2.0495744763156725,12.609716960254168,3,11.539044858884244,1.7444363564430294
blue,-6.040548170456731,5.310261666659655,2.356457590528568,2.9693154637827424,10.981961047017288,3,8.042829176850839,2.42044377026067
blue,0.7084784125164061,9.783018452645521,1.4968412645431468,0.0054342154886003495,6.808669374517468,3,9.80863862652736,1.4985033273792256
red,-0.08048541715032842,-16.87354083124159,4.578237864658175,0.8120312462056449,14.66862331070262,3,16.873732784596037,4.70761909790662
red,2.4134877598464737,-10.976813735200862,4.808709770787747,2.6760813183438805,13.838819543794408,3,11.239010763595836,4.928816649912168
red,-17.668613769069133,-12.626600896856282,3.6302051344387904,1.8825067924346603,22.448123884810663,3,21.716605690784903,3.7620730515670027
blue,0.7558677300706902,-10.937868864095556,4.566542011047261,0.8933077617431248,8.831378109805568,3,10.96395509446811,4.781384864285771
blue,0.016621143169562203,-8.137840793273623,4.364292258818964,1.9458012635577555,8.742924474455457,3,8.137857767193314,4.7144314288030795
blue,-5.254412535115798,2.628344875389135,2.241590876016957,2.167173834863704,7.009991076515442,3,5.875121094340639,2.677771703173059
red,-0.4648553358865406,17.053674984446218,1.4730399985578408,0.7881201334222226,14.811346310375974,3,17.06000940675089,1.5980479459068424
red,-3.2359464189213503,9.534292984505335,1.851502147948097,2.9849631989723426,13.02086499411546,3,10.068470188688924,1.8979976021750515
blue,-10.771684538964646,7.439975118935382,2.3066784087776666,1.4906664600484656,12.505065923087447,3,13.091310766204717,2.5371373295210478
red,-14.96437414827227,7.360413644453876,2.6147873158142314,0.39745987430405416,13.869955376111182,3,16.67657586757372,2.684476255903681
blue,-6.216929590425836,7.199153772536389,1.9882861980176694,1.9701527594924921,10.268053056347965,3,9.51199393255364,2.283112440033941
red,7.565913617633475,-7.927592080312095,5.459452519789296,3.0867928539279057,13.95281219025148,3,10.958547579917639,5.4744475075542525
red,-13.21754155764617,-4.523271551660126,3.269925578953525,1.1984980703512365,12.596469772587202,3,13.97008913207648,3.471317367216236
blue,4.542146487548084,-2.1330715504929314,5.3943671007941445,2.3273325393583373,6.578232601173763,3,5.018076220412333,5.844137746440101
red,0.3654658139886058,12.591428216448751,1.3175759407701295,1.2041739726933705,11.206060574246695,3,12.596730916836165,1.541779504334119
blue,-6.675790903243882,-3.4793485235302155,3.2628533750793998,2.061311697076878,8.460886823066158,3,7.528084107661501,3.622047384917529
red,15.02058778284183,-10.088774199088002,5.615441678830249,2.663946665231725,20.705845653669073,3,18.09423726445083,5.691731622807881
blue,6.082048413696682,-5.151161132546321,5.405712547705557,2.661429624726872,10.509670384153456,3,7.970305760760136,5.580467442614353
red,11.099835101443414,-4.2340454192337,5.79143915720181,2.614676358150897,14.376869969801838,3,11.87996127482616,5.9187708205958485
blue,3.305958613699655,8.751758671347286,1.000584026671946,0.7038106440935357,6.86455816270076,3,9.355353664987623,1.2096187024147111
blue,0.06818376666372794,-9.911032626006502,4.4617728326561465,0.9997445166455082,7.962948542617835,3,9.911267161155621,4.719268454359315
red,-7.415726355143212,12.739444477588856,1.910331351223139,1.159245277848523,13.28184880730117,3,14.740639164294567,2.097955686339903
blue,-9.66240225040591,-5.137537949681955,3.4059882824634062,0.9464152332169516,8.915425929231494,3,10.94332277843761,3.6302806115333186
blue,-2.75299666233301,3.8539198851544656,2.1829712774245005,3.1287915122667953,7.735808924886385,3,4.736210415934421,2.191079615641501
blue,10.534857343915888,-0.38779450786059155,6.072382265687592,0.654025627719638,8.00187014034691,3,10.54199240357274,6.246391311691985
blue,-1.5080748600099547,-5.763791302094804,4.450741048502826,3.1301963487824573,8.957523806041156,3,5.957816710632995,4.4564794529667715
blue,5.389244304927589,-5.848395349752778,5.221415200248784,2.474585863231242,10.090288464254872,3,7.952841149250019,5.456951540223554
red,-13.117017749562088,6.923130309293657,2.6029334945221425,2.8764836577538073,17.706269581594327,3,14.831921248502749,2.6559550673562984
blue,13.001758623852309,-6.613636559885245,5.75679276608427,0.2747762744726471,11.676996496441795,3,14.587183273653917,5.812623823843983
red,4.600065435172598,12.312161582498234,1.2086926635636805,3.1216847244384733,16.14270642484992,3,13.143436568927287,1.2132363799423938
blue,6.5222961643486945,-3.4722716736595687,5.524630149311402,2.426865888371268,9.388382933419772,3,7.388979485096458,5.793978655462349
red,15.000396833854449,-12.366519780820388,5.456278541864773,1.0928645136967556,17.877547968823823,3,19.440748870929134,5.593734732158055
blue,3.26621617715923,-7.106857551962891,4.838745567649267,2.2444909343969806,9.333442556046919,3,7.821482748164099,5.143186428451354
blue,4.8512923442457545,-5.976812301185209,5.002199332644929,1.7694700936018335,7.7060320783450305,3,7.69787780449497,5.3942147698922955
red,-12.201054399450399,-6.792410248142529,3.440072794291535,1.8242689000309416,14.411310084188345,3,13.964331900861552,3.6495704711112342
blue,4.607164523919954,-4.469476536311067,5.035035249216671,1.7494277593147527,6.232726606198279,3,6.418892853062882,5.512955467270161
red,6.055388173878029,11.81705556822817,0.8905016854959698,2.0016676223537146,14.248391161934988,3,13.278197477027305,1.097255954209211
red,-21.333564799188135,19.58689440494784,2.321092128056177,0.8479636250552103,26.889429031737073,3,28.961481651872305,2.398853120945067
blue,5.824301683509239,-10.265477512067584,5.078664979576642,0.6275432473177834,9.242046625464827,3,11.802648798100103,5.228468564605976
red,10.876183892108019,11.62769062268407,0.6292341735494663,1.5599263864310908,15.603746810576414,3,15.921512656522465,0.8187803064497048
blue,-8.015404520323944,1.6015835015151847,2.8661225478937102,2.926953335138768,11.079992726987234,3,8.173847278776082,2.9443767305696316
red,17.29854616682467,-4.383631624014263,5.986175539938761,0.2945516631524051,14.953270872811668,3,17.845333443251274,6.034999433890571
red,9.667208605022319,-2.0500019754776937,5.793626275912847,1.1486764788545212,8.266602076311028,3,9.88217740745834,6.074223543162587
blue,5.2256254715287875,-6.311500450662832,5.126532358445141,2.2965122750610787,9.871770687073163,3,8.194034385295659,5.403943539818784
red,20.9831787654495,2.935945780053257,0.07865328080176212,0.4401311493183856,18.434904061303897,3,21.18758053025931,0.13901651592661485
red,-10.625683838252318,-9.009600364618723,3.635314311708897,1.832242108902396,14.4018534867543,3,13.931190033899988,3.8448708418509794
red,-15.99073846324411,15.312359787464649,2.319455385597747,0.4453739480170569,19.39472830819242,3,22.139830145252674,2.377862393516345
blue,6.616454542750892,4.607453013726113,0.2403970671759738,1.8301621145046605,8.292572002482713,3,8.062635672655857,0.6082807376953495
blue,9.946831024361698,0.3049578872355503,6.010177157908225,1.4432252566073367,9.114540277134589,3,9.95150474753399,0.030649197793759585
blue,6.416459195967665,-9.957892687752699,5.028756556453587,1.576123622555621,11.475948251979855,3,11.846120689673757,5.284788521131531
red,-11.925053240958192,15.152399905630766,2.0827601217007445,1.4366813945884642,18.650448937573053,3,19.282170979945352,2.2375646874296606
red,0.6453211154506995,-14.785285854281542,4.581226083956862,1.0310409918689039,13.032109153714112,3,14.799362051617779,4.756007467924369
blue,5.696227117251106,-7.773353349938911,5.090848803356371,0.9390308554774219,7.556256787431334,3,9.637013317118189,5.344783690019385
blue,-4.154298893341419,5.7604720930521225,2.161063443725793,3.059775462953691,10.087930840111678,3,7.102199520574597,2.195591696863122
red,-2.6261505851250417,-14.659431488727407,4.428548039928597,0.5563339817691098,12.260711963234371,3,14.892803579865182,4.535125209814921
blue,-8.43121282882645,-12.313231236641938,3.9663672852918688,2.33517968189482,16.84150333752868,3,14.92317034855471,4.111986459767874
red,8.304624273926493,-13.634861697930466,5.180636253014473,2.7092508430756714,18.639243097997998,3,15.964843809219694,5.259453010222346
red,10.65824394533988,-7.184422770118942,5.458569575855173,1.7551912807114667,13.060717004017555,3,12.85356349570724,5.690073508943486
red,-7.1889394448392,13.855485482655673,1.9528535067785293,0.5254750113623782,12.941495549507422,3,15.609462780686817,2.049411148945678
red,8.338668033811715,-18.645174239207766,5.054394404334775,0.563546224658172,17.825819672174926,3,20.42488450367664,5.13293639420295
red,-5.518965140076977,14.278961304052096,1.758561879952527,1.1651915892190625,13.874460757331509,3,15.308419648677065,1.9396198079246307
red,4.779553875271988,4.941017920873841,0.5230452108760677,2.458781721713669,8.936083653611266,3,6.874430401205902,0.8020071861562885
blue,4.365680436259561,-8.983806248392959,5.02207018568004,0.4931271538570428,7.244346081642017,3,9.988390279729956,5.164733526026419
blue,6.369687008928199,5.161797239822808,0.36076505940091624,2.1056168790690304,9.310774935321213,3,8.198601303682905,0.6810316343241862
blue,2.714602996452654,-11.788600513053794,4.710095742644342,1.1527322773225805,10.564368305641018,3,12.09711418003161,4.938717167700007
red,10.607844478392055,-14.755895732603786,5.18012125939281,1.9232398245007303,18.98927357352604,3,18.17313465941491,5.335679659498321
red,5.631812260512076,14.421623691580542,1.0493211431241802,0.8741586068125891,13.385392228007143,3,15.482265313551869,1.198496215951522
red,11.96435396104718,7.117894938751069,0.4305468123358127,0.513912153929013,11.23075500268412,3,13.9215729737815,0.5366796287119672
blue,1.976395716594992,-7.213178151275449,4.5674105179453255,1.6094657172990814,6.9679519896887525,3,7.479042657360134,4.979823314970426
blue,-1.9376756620669875,6.506125961053977,1.4363822441010687,1.9452872692267245,7.285169896028375,3,6.788539017525588,1.8602549202212457
blue,5.1886565931800845,0.0954277666106515,6.234418939331295,3.025248367193695,8.157555173391199,3,5.189534054285747,0.018389540250646926
red,-15.67111436354375,1.0279218901798868,2.914917095200881,0.9974613331260649,13.873934384185041,3,15.704790632401894,3.076093069421109
blue,5.389034855620922,7.553635283148324,0.6540035737927546,2.009070309455594,10.145558979718608,3,9.278960214696497,0.951109758275505
red,15.980145383452221,-1.6598417926638211,6.080929130998397,0.5562770444095272,13.440152325791503,3,16.06611718035639,6.179687442746953
blue,4.59904045041856,-7.8471532658752,4.906440553590143,1.5526752181527863,8.53237025472357,3,9.09554767140066,5.242508490369351
blue,-7.476726987989273,-8.363998492163558,3.84439797797497,0.5426942107453633,8.542180952549769,3,11.218641505540742,3.9829444003245476
blue,-3.316887509263279,10.038310190117013,1.6229974939904823,1.1931414297657166,9.091478151989055,3,10.572105477250679,1.8899252032046623
blue,10.469379193710806,-3.049628759010288,5.83820697363483,0.62437303873896,8.328558671794667,3,10.904500734535596,5.999738079113008
blue,-7.601011554440037,-8.143717651842513,3.865190261054696,0.3649182978151193,8.285791276250446,3,11.139816598295605,3.9614462408120987
red,-10.340439444303891,8.358299089191613,2.265718911073585,2.0994310575332,14.554353628456667,3,13.296084068841363,2.4618040572597724
red,8.724900302281307,14.07693263984941,0.8652989037296382,0.9764170596776831,14.693966990759275,3,16.561519188516677,1.01594418362757
red,11.502709129763481,7.351453230403181,0.35383978894625523,1.3256556741850831,12.609323220657082,3,13.6512337143113,0.5686788845775733
