color,x1,x2
red,-6.8365552865635415,9.576465960625505
red,-9.444815152734638,-5.449688080743639
red,10.12314249116999,3.070481176453686
green,13.404839075481664,-2.7906122009399286
green,6.0347743164673595,-5.216200654752618
green,-3.5291299558251796,1.4124541840585738
red,9.079552421294524,3.5106221386034346
green,-3.482549364717514,23.34886322431049
red,-2.591406827180509,-17.183961489127007
green,7.477345254515687,-2.8385235365575356
green,12.903109533082842,6.444553036578531
green,9.315688700145708,6.516602775830963
green,-4.308092989082398,-3.107260558728046
green,3.2460192629321036,6.478671495056751
red,8.922576121493972,3.1725432870208996
red,10.638546730311427,16.474879281487574
red,13.59869432330972,5.95946015767678
red,0.09510916446033618,-7.378219525748177
red,12.284000051809997,-20.14313804376056
red,-5.608239773988359,-9.637453379370097
red,7.685991443431464,1.7001406560076582
red,3.828583243379728,1.0747773087418993
green,-17.025869849279616,-4.186313348579549
red,-17.406930216744744,1.5344548206684598
red,4.6702083212527254,8.85800439895494
red,10.683625975223732,5.954764521125003
red,6.059725895126725,-5.68808947183749
red,-8.531656469982032,3.103132580002171
red,-4.185282459304359,-2.0906257214982817
red,14.997185424822089,2.780348670455479
green,-10.324101624643221,0.07822429053294389
green,6.265180513719072,6.863974719323705
red,5.662268814204004,18.461886541026693
red,11.438414338349117,-28.231486853051965
green,-6.165141175522152,17.5500008516889
green,4.080880414973941,7.549678750615867
red,-10.15569541731806,5.801327996233981
green,-9.979394756932729,-0.03547825827309459
green,10.130017636335946,-5.355886391928854
red,-8.229004036006165,-17.396402244834363
red,8.733440569690313,8.267033039410283
red,-11.145822157207187,-13.362358296963809
red,12.688870819009999,0.8159950385553594
red,7.025491216196673,-4.015962960457445
green,5.521658796111902,9.722214627176278
red,-6.985196532273203,-1.3335280637089424
red,7.441561117263006,8.381500250123889
green,8.828234494861618,8.941347397481342
green,-6.261792142735646,7.6676659203967015
green,-6.394520238311345,10.568084238993334
green,1.9542521918835567,-10.485588444578493
green,6.819803369992094,-0.3280806216502594
red,-7.426347366167573,-5.443734493021391
red,4.149429245294117,-11.940929535679047
green,9.192564564233248,-9.864483360768416
red,9.161653705218178,-18.404494495320186
red,2.2340276844374056,-12.985891832949447
red,-0.48748223742260255,-3.905138830711187
green,4.863029668027185,-4.184502960117393
green,2.1744033503715463,-11.668068823555421
red,-11.194080494263758,1.7248804614473812
red,-8.640062352365977,-13.224128244213341
red,6.281666926077177,6.282540516001185
green,-2.685603167024327,-7.119217256784756
green,-8.837000072937704,3.6320262027658172
red,-5.968127855703521,9.11846893274688
red,10.773125344689745,10.482447661200087
red,-14.98609491016159,4.966450893843442
green,-9.89273694550185,-6.713992590035671
red,-10.99262090250729,-7.4273665277819925
green,12.938296212156812,1.6890519294617605
green,8.097865012440856,8.892186557236336
green,-1.4755025793684802,-7.133664869280127
green,-10.03499915534368,-9.09623366193342
green,-5.351611217625224,-3.60456225450321
green,-9.046272633322847,-6.910063848388209
red,-5.584282859262402,15.510735624611613
red,18.838614100286584,-8.764540544040077
green,-11.433336539294803,-1.6293938873778315
red,-16.70176570066088,6.18355762349433
red,-4.258422392581471,9.947325674964782
green,-3.3833629138311943,13.89971813495371
red,-5.665720394765202,10.252441679228621
red,1.90172236729455,8.925846290553336
green,-6.30477636467933,6.1533788759021055
green,-5.950761054440523,2.807922853947256
green,-9.064362271444317,-11.655281505640088
red,-10.33006543095533,0.2722741837405642
green,8.947478567508513,1.6982951374146407
green,-6.724726319434604,-5.6142402460118275
green,-7.970831978218224,-2.5575088932353083
red,-11.789852593251034,-1.335355591208211
red,19.032175515227312,1.763961889198541
red,12.78068712778803,4.917797599384842
green,0.9086571111061534,10.146535966079258
red,-17.340268655586343,7.788580306623343
green,0.01896403093104726,-9.359462458624428
red,8.910280786406535,-12.53412411986151
green,8.333829166539994,-3.058037299722045
green,10.68497098238656,1.3120832826553726
red,14.129284132486887,4.2104936131228285
red,9.70200013318805,5.572735698949195
green,6.409525935180399,-1.714692041040517
red,-16.24041299025563,4.92964535279483
red,-19.978805176574117,-3.9682753378179534
red,8.071652504290501,11.543676374063379
red,-2.3605704182076086,13.413648993245145
green,-3.3179590483525616,-14.642659850845048
green,7.348662926000259,5.812574787053867
green,5.417841718190059,-0.00396590306391742
red,-15.322130286867703,1.3398946138163526
red,-7.547695047754951,4.984870881099215
red,3.9780227576902907,-7.38725494033117
red,-5.541701380581043,15.851783224590893
green,-5.977563378291858,4.738848938918887
green,-19.505925206164147,7.438980466847783
green,8.821062777810827,11.24784757158318
green,-5.615648884152604,3.988240849228621
green,10.993627397020962,0.326253624169315
green,5.231206082854752,-6.529881181639408
red,-6.91971137436699,-10.007476935567887
red,-5.791943040141602,13.330342883622329
red,7.256875271898474,0.44111842535380674
green,3.9108273846656054,9.365301338799464
green,4.229696302052258,2.3373330859898953
green,3.4036481925014668,6.918643330696929
green,-7.512901801528676,2.572902410307145
green,4.665552634273137,0.22871911127615807
green,-0.4703165624785941,6.970210329631633
green,6.599201676837813,2.021063754438905
red,11.028106493186653,3.7438946459241267
green,-9.814294711737602,-3.590518930082931
green,-10.714177276887026,-7.137026072713138
green,-1.777255940438759,-2.483070355036412
red,14.604238356783865,7.313769110246296
green,5.284848863798071,-12.860542599274968
red,18.74102803520074,4.036071676128797
green,-5.2148642455271785,-10.711872719069849
green,-1.0882968114967084,-8.625823019208436
green,-5.980070855597626,3.51317949848692
red,-10.240822267243471,-17.746210167169032
green,-1.7707687608525604,-9.72658763650036
red,-9.413599797554607,-3.346081033320098
red,15.177081245022357,9.214350764661864
green,8.028119201259468,-10.975169671250073
red,13.472699149591424,-5.651038907942384
green,5.856680375941127,-9.68391936297622
green,8.736221266607942,6.971027100847551
green,9.764543856992312,-3.6245257428350084
red,-10.479252624544436,15.995834114954052
green,4.088059381435841,-6.529907514627569
red,-7.683445484864447,-13.881172789512439
red,-14.399000213542646,1.5945203791840696
red,25.17797088331079,-4.678234086115364
red,0.2905894210104405,-15.121040738478428
red,12.689153858983179,-15.500782464559322
green,3.5048001271785827,9.11759997245035
red,-4.778507060998598,-2.844531947152848
green,4.27070796596313,-5.863934200559135
green,-9.957659337849623,1.7859419097967273
green,4.258869112877216,-1.0972935274471194
red,4.8390964345201875,4.991395547887347
red,14.44895967711792,-4.05119420313993
green,0.2782053960490034,10.569447172852337
green,5.0869181527838085,-1.186418069159298
red,-12.615836434383493,-10.893112563876109
red,6.591321345143138,3.4757382480244763
red,22.183549001009062,-13.532838108038508
red,1.1328216839493692,8.696681726258166
red,3.5423053946368874,-12.827014454285449
red,-7.153347505072397,-11.326038697350642
red,3.2918132944962366,10.038029679369211
green,6.156867878567167,-2.640413206004311
red,-12.988209257942504,17.58942938836455
green,-2.639929480541507,-11.183863797442122
red,-15.778280892696971,-0.8214102683060391
green,8.194212461209094,-4.840633639606255
green,-10.78718810228384,5.689191369529441
green,-1.113772684098343,-8.518252189312593
red,16.514243313059048,-14.815899495175417
green,5.966858500995516,-11.30420117748152
red,8.552603289187509,-0.8825928131340007
green,5.290559190600382,-0.031500582274290645
red,-8.314343465345495,9.517778581446805
green,-2.8890704586723546,-9.042998515040109
red,8.787845463982388,6.84148276568481
red,-14.785384855337867,3.3670560837071855
red,-12.729643910691527,-15.415523028515185
green,-7.361974259405677,-7.2640591089190725
red,1.361603779063664,-8.483965004793056
green,-4.8568757951040755,-7.845232294673804
green,6.796541092662446,11.277445309254501
green,0.5646367803635706,6.372734905540382
green,5.021277408984039,-11.467891756449319
green,7.901772371455403,3.3267504626612916
red,3.94302858508956,7.321491284376698
red,4.888125245267349,16.281826678417865
green,-9.906071263396912,1.007329572114072
green,-6.074650052803076,6.28213405092097
red,10.365317197598879,-7.812338624590823
green,-2.891917137589402,-7.148846592860298
green,5.211387698151344,14.872236356437288
green,-2.631004572097335,6.747423266378123
green,-1.185519844964861,9.081449853458984
green,-0.1683459753987797,-14.838900473901496
green,-0.20197185022676845,10.093235443162122
green,1.2996912479490472,-4.933631742175989
red,-11.501167952174614,1.0331693199826986
green,-5.097208399853998,-8.517278190851222
green,13.103782722812626,5.142119753740024
red,-2.494882697526357,20.17902711526622
green,1.5928868596541657,11.822303995401457
red,-10.965676698362268,-0.08458946689138136
green,-3.9358583336994126,13.92088785876308
green,3.3057817417830297,5.212978037044351
red,2.694963855500469,-5.248940693442425
red,-12.97760616538933,-0.9694678913757333
green,-13.844403036620557,-2.184752920684735
red,2.042738555536865,11.908095096023407
red,5.893778998978164,2.296070439895577
red,-7.3619448877908225,13.960094250707215
green,-9.468702432987694,-1.50820414476838
green,8.549404795969197,-4.770338758694737
red,-16.686677007099984,7.461360644379118
red,9.539625266982062,1.9391048789248218
red,14.4402653592767,9.00489170153291
red,7.9148962448281415,9.054538284977042
red,-12.618881298194488,-11.460540367223903
red,17.024751794804807,11.493327273697616
green,5.287749830444228,6.026810846515115
red,-8.479690507898292,10.730835982081315
red,0.027644648792838566,20.899246661813116
red,-14.409861306514799,7.34473967994923
red,2.619591769951017,5.51353584123258
red,-3.0107402367678278,-8.79418433653397
green,4.847759270179235,-1.150097453386654
green,4.86378078101364,19.937453535892768
green,-7.149481809713672,11.490666177945261
green,-8.119361107398083,2.6856588882852366
red,10.639623561000509,-8.21289877970071
green,-0.7448543980205578,-11.66786956865653
green,-4.434732117595399,-11.583046581051196
red,-22.480451668092115,-8.122187835578151
green,13.296239097465092,-6.239575222771373
green,5.844063428435182,0.21539186775873043
green,4.419586289129962,-8.028785570413678
red,12.312643180959322,-6.6698188130158025
green,-2.8980247081643418,11.195010801857787
red,-4.882795205056985,-9.642332254038637
green,-1.0795386322659626,8.198741393479548
red,9.196095318524097,-7.770104639680775
green,-5.495609252500411,7.177319563988033
green,-11.45310419759586,-3.707161467464789
red,-6.564172625677049,6.584290967308987
red,12.657363118936521,1.4565440440763755
red,11.839194655291472,2.746749300409075
red,3.4745383917789403,17.797071537264706
green,-3.699646328966409,5.696961976585873
green,-6.223092590084692,-3.3133988317564538
green,0.28384659331703943,-16.16970843290486
red,7.006890501326097,-0.892025259287826
red,1.5268373418616787,11.765844726589496
red,17.417023845372356,-9.471676725166816
red,6.954050714204436,10.847859984285426
green,0.9723052692857175,9.546959407795915
red,15.954682837902899,1.0155173151477794
red,5.387665137165429,-6.885946893700959
green,9.197636875350078,1.6218944193607674
green,-11.437662020139456,-2.4426173266436155
red,-4.91998785577526,4.849162316503602
green,-3.0480918612176975,-6.715068659659362
green,-1.414040810900476,-10.686143826363562
red,-11.799844421230938,-13.916893970450577
green,12.711675937037395,8.489467776341808
red,-5.411753926886451,10.744475777639805
red,-12.895265211764873,-7.405415713022533
red,7.89931157124788,11.101883542586108
green,11.249596091054967,-0.2183542481359324
red,6.333582691178074,3.4540639631473224
green,-5.3833408625373815,-7.966549742065013
green,-11.804037421667658,-7.1585489045458255
green,0.6557950494199274,21.02674293723701
green,-4.685882895013774,-1.4153879586109555
green,7.614290979948262,-3.564614493961235
green,-6.729833186691098,11.19723475877404
green,-14.814035818926493,2.467135770940441
red,3.2706460575986926,21.30183476819894
red,5.99861829748906,-3.6863556654373113
red,-8.433373563068887,-13.305477904538003
green,6.344712373754793,4.223581423021549
green,4.284880137375078,-9.632846435586647
green,1.9969314632210136,-9.71546597288727
red,-14.800119738442882,4.720855554067029
red,-13.780568567985792,0.44909026696427223
green,11.935866928936477,1.2604812199485782
green,-0.10561433618532146,7.207045369967302
green,15.529864369528612,4.6490364276362826
red,-7.963659278359298,12.54116877954841
red,-8.105532079847741,-6.8307066664259
green,4.195349732681708,0.43375857580819677
green,7.054226379727025,3.3883295302605356
green,1.735751227861463,-9.137598581200841
green,6.753838733284006,4.1723918088855605
red,9.532563082106236,-0.20416847926857162
green,-5.77788262646134,-7.3613723897426375
green,-1.9151859295675506,-4.624910987892536
red,12.656090875456394,-0.896447192415164
green,4.967998993760029,3.2420484213225196
red,-1.169557075227296,14.014237945046807
green,7.07881589189029,-1.5671348102730913
green,-1.7977791938488035,8.394698474246939
green,5.811397217681575,-0.5341882448381429
red,-0.5674462331388895,-18.365931481546166
green,-14.020339618526176,-3.1251274121790202
red,-17.13292225136093,12.448921337886787
red,7.312928561486136,-11.944850572702524
green,1.126435354490449,-14.83646624439131
green,-4.318697987480228,-13.626993221163188
green,-16.249653497028916,4.479090811578787
red,-11.216155039862661,1.5883662160661325
red,-2.234066032491004,11.311466962753933
red,-14.934115512846569,10.326613872874946
red,-4.512355015379481,7.9351539756939715
red,-3.9252602065442375,17.10091020365588
green,-8.263111798311375,-3.052838539249228
red,-16.961870085173082,-2.364794186568542
green,4.149645181496675,-8.72556061049601
green,6.674311494632573,2.4427033006060648
green,-14.737415517578643,-1.9783998422493527
green,4.105511581544213,-4.450434524382665
red,14.239579488866857,4.601327203728637
green,8.950325927421366,-5.275960572833186
red,14.947844930287985,-6.00715285966712
red,16.743854616639272,11.191876182012631
green,4.99748248077206,17.867953882597412
green,-5.915509614057518,-2.579164984019541
red,3.060905209502942,8.228625068835012
green,2.5655404829939457,4.283284384575535
red,20.00465616852991,4.781794965208017
green,-0.15839067205064805,-9.461780585540204
red,12.397492014159681,-13.146589644147086
green,-11.047602729591524,1.6368960328957876
green,11.16560319092573,-8.411893315016133
green,-8.90958362147932,-0.16947571222792945
green,-0.884547445483532,-9.752307710088372
red,-0.5879263392325635,14.734483344917646
red,-7.194022998900586,1.0145621819871897
green,-8.835154051308075,-9.128660156504074
red,9.670154128700169,4.508431821152315
red,-7.536431138793496,8.125905489016503
green,-0.3640621366160251,7.941784854137907
green,1.833175126803453,6.693993642828844
green,-5.195978447371641,-9.46245891766247
red,-2.859646993980601,13.457221059323219
red,-8.852870048966006,5.423764899057067
green,-9.65090120641705,-3.415152117505225
green,6.34661097190064,-3.3279313223145843
red,4.118202228577274,-10.777897720380013
green,11.843197680915653,-6.516752372682637
green,6.677239643153494,3.1260828606807927
green,6.227662350572269,-3.3679175865354494
green,2.2008656909541284,-9.447882599483867
green,-7.265660330975173,-5.036405593744788
red,15.973401941848625,-7.4966476858001965
green,-2.041959178543633,2.179884701900525
green,7.098653416284883,-2.6461823306789674
green,6.815543926031801,10.201678272493208
red,9.464971841553785,-1.2782737704322744
red,-18.697273823800803,-2.5119418231285215
red,7.6418110073133,-5.618467894931368
red,-7.055848302448424,-1.3519642225044874
red,11.559771032818588,4.655210937699842
green,8.648881363718429,2.4074486845833327
green,-5.587304888977059,-13.06701015001864
red,1.115643299286972,9.939472867126012
red,14.051513861620009,12.796492120950477
green,-13.158264352584263,2.2771312605659046
red,-0.7746677567701667,7.940351961886947
red,-9.647832581876246,-2.504103676568968
red,8.178374789412647,-5.025974727527928
green,-0.6647154600470606,15.56095360181818
green,-1.1891857536997867,3.088298215621994
green,-6.235535625364184,-6.480978853751867
green,0.7314503516165656,-6.09532557100793
green,-3.21141028881477,4.3759931148533
red,6.857648656857094,14.708219033828662
green,10.43652562779032,0.06926711535140068
red,-9.887020560296097,-4.161558627824386
red,20.06893067491708,-18.587227579397272
red,12.026240354699896,3.8677303054240086
red,-9.765972393421965,-12.616094650961257
green,4.760650510258686,-8.55753831099865
green,2.471925560441588,-9.513997821678991
red,4.33361752883179,-24.70916195738441
red,16.718063982523503,8.608344839860207
red,-8.474009926173471,14.07702908713064
red,5.06511540359425,14.363242218229509
red,-8.173245976494913,16.067311767686405
green,-5.086211483280424,-6.627235739991386
red,-1.0701761411942614,-19.303391274507362
green,-1.0130692189573125,-7.067613959872377
green,3.0210739587622353,9.127698954512
red,4.640341112732865,7.085395549290951
red,13.11105416935734,-4.372385972349141
red,-1.837740060386308,-12.451099034402908
green,1.5676734071842537,-9.843344429584477
red,15.796034308699948,5.041506872716692
red,8.155374818305027,-15.621214457564355
red,12.048746879913704,1.2708452868549533
red,-9.854014956840786,5.4851113580755175
green,-5.270407773334273,6.950178313798182
red,11.199697785544492,-1.8872931849422616
red,-8.172236330067555,-10.440083142144399
green,-3.9756935513767546,4.007198617557516
red,-6.165507234658053,19.176432145954365
green,6.548459694614541,2.7299716612752833
green,-8.36617217919428,5.638517777328822e-05
green,3.7982854661804564,8.823227508805253
red,8.899254373861956,-1.7373822065731535
red,-18.230293562334733,5.37495167237509
green,-0.47467267415052594,8.376682511127285
red,-7.4400953699802015,5.332881437043025
green,8.018037543536712,-7.51279579381426
green,-2.538998141998328,5.89415631494656
red,-1.5992108982582471,-10.66174578779913
red,-0.5684256300661025,13.073932952233948
green,6.123442818440492,9.380064410534661
red,-24.831548086799007,-2.176064790083927
green,1.705688551565915,9.663090945380501
red,19.232543841480684,5.610693916393313
red,9.694159359945214,11.946402115825018
red,11.590959262897139,0.5235887192991131
green,-15.55981745715571,11.829536938697533
green,-0.3299523976381793,10.945211625411357
green,-10.71449125144022,-12.621694589423221
green,8.820828555489275,-3.379563306553376
green,4.680100325593047,-2.4334702630942497
green,5.02930792723909,-11.715123670317801
red,-21.841378830072184,0.28789976410170515
red,6.301719678219085,-11.988025482940532
red,6.522722808657297,-14.17894640473734
red,1.339005989248529,-18.826893240957048
green,-7.160986477784795,-8.666992535848284
red,7.419546567340246,-14.793332043516159
green,14.032115064674707,-4.821811922229505
red,-1.4155601140980667,-13.350999313609515
green,-5.721790533528025,-3.421426077071123
red,10.902695973131,-5.384006023049418
green,14.198985635510162,1.1421999004508696
green,-6.193007871240955,-6.266118791935056
red,-10.707639769933238,-8.33130976211003
red,22.389811144730032,-7.336395137619064
red,6.715047826841017,-8.811914201514274
green,3.129813635996266,6.670972410174032
green,-3.077363097105585,-17.790256306725922
green,-3.2623706416102567,8.177510526304273
red,-14.137757521385298,1.9095678110533965
red,-10.5964532086055,-14.284919895233557
green,3.7838279145373996,-14.399432649037355
green,-5.415330830542005,3.216398179045563
red,0.3049119497284012,-18.979998357825494
red,2.1242260154681745,-7.342156932990624
red,-4.732722631318017,-11.69379153537327
green,15.394448762353937,-6.486069261192245
green,-7.8505566451315225,1.9635180123671903
green,-13.271609225937194,4.2503409947380995
red,6.9803581175899145,4.503329732273337
red,13.435267455378014,-6.122493404816385
red,12.707847886937444,1.7792173905330917
green,13.619380120083566,8.346590327201213
green,-6.208067208500589,-11.213671852815166
green,-8.940913278934906,1.4797006410322013
green,3.357401038845338,4.199502483047523
green,-1.8413415757709428,-10.623330995967228
red,-8.14334586857092,7.554852924312245
green,9.91142988776867,-1.3873092238873608
red,7.938730962616214,8.983291177864137
green,4.557624500379862,-11.062488971033655
red,-3.585917908173168,5.25733786254878
red,-12.471642947780063,21.09563281459202
green,-2.4611506746476945,4.211810104572455
red,-4.995738975858281,15.850274220408844
red,-3.856000937565457,9.328551543305352
red,2.8523922419828085,14.29198574954853
green,6.1160282542834965,7.959152145522837
green,10.571314043490363,-3.2301774052722667
red,15.574046035999272,-3.423849257205344
red,5.944470952161258,5.8900897798389025
green,-12.025229632089811,-6.278789560268769
red,17.043727231032264,9.144875718058161
green,-6.669490982308189,0.9046767359053323
green,4.54755683915239,-16.343291154849783
red,-21.587300970338102,6.644272253781306
red,-8.53994019102226,8.72328191738844
green,-1.9481198233271027,8.583045416334153
green,-6.06449422964263,2.788593045149347
green,-5.608498429084842,4.943400999138259
green,-4.107585221438049,-10.581594847933685
red,10.917839242476688,-3.5557492212362733
green,8.465089302614725,-1.5761369435036272
green,-1.2050222925122744,8.155104605792431
red,-10.692004242197928,-4.966823971439483
red,6.6786224922019315,3.8767444867864236
green,5.956391654345898,3.2625836792025167
red,8.633729117225243,-7.260820977694554
green,-1.5559756354733159,-6.224701852980088
green,-5.0784796501347795,1.0499551648756729
red,1.674477788433628,-13.452761740159541
red,13.553946617006051,10.538619132470817
green,-8.63925290679958,0.550814539709019
green,-3.3390340983313207,-10.184671833172606
green,2.719053873462072,5.481611246879699
green,-1.4274801951899911,-7.265722347149136
red,6.869855284503098,-0.912169170469173
red,-13.99544653035242,3.39324804749824
green,13.861578289592881,-1.0428940585479967
green,5.347154441290474,20.464148266834904
green,10.757713922739866,-11.417615021888778
green,8.168781534266007,8.056362219340796
