color,x1,x2,a1,a2,r1,r2
red,-5.139733995221298,-14.942581888024684,4.197446312377309,1.2939645552951677,14.716155579542011,3
red,-4.128060194949662,7.989363650870224,2.0360700117747417,3.1066937808864687,11.99038411706519,3
red,7.59932468148128,-15.003917596288316,5.037296370001973,2.207508695678906,18.428446897719468,3
red,-14.651771751602203,0.1343806251651518,3.044792154878482,2.699928581538074,17.30829197837488,3
red,-1.7549935954766913,12.100898826216088,1.5805498509611997,0.5771389396804353,9.60335888366076,3
green,11.3628621136136,1.3780874836455932,6.184069986998605,0.9825315977924838,9.505973393890255,3
green,3.6564196437930976,-6.336554254149714,5.060966345218452,2.7036613328648813,9.9212544288056,3
red,7.297757001448864,4.662676163654421,0.3286630633123432,2.385821530651087,10.595380199804529,3
green,-7.8851783922679015,-0.9254448666903585,2.976747601051585,2.315014566909634,9.658611085914428,3
red,0.4950435443504786,9.993593933335085,1.4208221928080793,2.8004537420239544,12.782503718870283,3
red,-2.3360796953517475,12.135893415318346,1.5724977824595512,0.881681585973174,10.232288042197663,3
red,-5.29579875647964,-16.967030928522302,4.343291565081366,0.40502144664910933,14.977661806717274,3
green,5.90344153748743,-1.327785523826178,5.6728651770690615,2.270362282743307,7.530311700730268,3
green,11.30003519431869,2.0292635915570987,6.210771337142951,1.897297610183136,12.085795385324932,3
green,3.1846128031048306,-5.374144508496919,5.118462778542261,2.8706845009906363,9.085636725540972,3
green,1.534627371863449,-7.442613704905567,4.526096200522791,1.8466562452173456,7.846722926030177,3
green,6.193764237320217,-1.6791443589928043,5.810274495081778,2.6836611651695104,8.969697955199493,3
red,5.434616707644901,-14.176872957678697,4.9936079397632716,2.6983292492080233,17.83829802136701,3
green,2.4775189874090735,3.821259864834007,0.6249031795783072,2.559339283716838,6.750502425937704,3
green,12.443245965559887,-7.36219059267294,5.747676453508453,0.005991000258215459,11.458127618983529,3
green,-11.185287117785787,-0.9584516611705167,3.1658694858878516,0.23093128931765639,8.284896079027,3
green,0.32938744220167004,-8.16978872949831,4.380861599280267,1.7108723759727453,8.036557253997387,3
green,2.5937229187231297,12.715071118495604,1.243822988761581,0.5734099838809945,10.354290518611457,3
red,9.170976856601273,8.599259567898537,0.6224742183269438,0.5780824590821481,9.95209077245585,3
red,14.189521043288615,-3.5253109517241485,5.899004452706427,0.7522700694129496,12.286053766345194,3
red,-1.5383320724106704,-10.818140681538788,4.441692877504706,2.6521200216856817,13.483294237441374,3
red,14.581843447639727,4.095820432960665,0.10310669390460596,1.0308736102382834,13.383751907004463,3
red,13.741337129336635,7.286287699383112,0.3010754158119076,1.8502983856743094,16.11158709536639,3
green,-5.0271668297203185,-2.123154044309606,3.233990519662603,2.5591252057018194,7.706942251293782,3
red,11.606270767346462,-7.385659398339288,5.5001881113172075,1.391991681560521,12.902889185352276,3
green,-8.750610768066243,-8.133239430198905,3.8048834604244957,0.3472303481963017,9.082008212658543,3
green,0.7611114544126638,-6.3380744118087975,4.587905739943319,2.6016851859228876,8.767797792232438,3
green,4.505779441560897,1.4457288002609667,6.165400102868279,2.42732193218186,6.571381929534074,3
green,12.312322974303878,-0.22354226731647403,6.254988945894619,0.041232781383786846,9.316281031479061,3
green,-5.710329249852189,13.816635505396725,1.9512423408720583,0.05717794320426697,11.954079373974128,3
green,-0.2955120616699176,-10.914389573828508,4.545495380114256,0.5319681206945894,8.226399320096148,3
red,7.609434279463491,5.664577658964646,0.46423645773213795,2.5560280390079897,11.840539525518196,3
red,-11.768593537315983,5.050466186087881,2.5674127634313715,2.3418618685334134,14.715200465363383,3
red,-9.80056602181319,-8.422468304168342,3.6410116400588772,2.0217371005664124,13.944622947257876,3
green,-8.093685977680575,-1.8440644372300485,2.9966184884926457,1.5074821512820147,7.552558427426807,3
green,0.05384424652604003,-8.555584348674946,4.579879010948099,2.7359755522023232,11.230044082755706,3
red,-5.031641545126691,-4.914111049415603,3.665774779161541,2.524520760669174,9.262327645872645,3
red,17.053463060395217,10.195537851567835,0.395630806616264,1.2383390476355398,18.686306765739364,3
red,7.6609740437012945,-18.7688577407211,5.01499508685842,0.6104042340166688,17.740848196205526,3
green,-7.513063082752392,5.491452411042523,2.215197981343231,1.1255874212195605,7.611502378114589,3
green,7.3442751895983225,2.0149321252689463,0.15389852539107082,2.8490021117123536,10.438845146565436,3
red,-7.846627239705667,-10.839830717846151,3.957574213112882,0.607106190467109,10.807955170181124,3
red,-1.7104578280031855,-15.103531191974977,4.488899128414641,0.5941998533825081,12.621210632694527,3
red,2.953780397335982,13.089075057375021,1.1602552234474948,2.1470153588142113,14.814880609149172,3
green,-5.891182237865355,-6.182593757107177,3.5963001706569826,1.7193179515981245,8.451897510824569,3
red,-13.90926926393056,-8.212745193441277,3.603104233305152,0.3969077470655383,13.344457230782353,3
red,2.5606364311710905,-10.089382465752447,4.714485270549168,2.132228454924775,11.69192522220419,3
red,-2.3571086479280003,8.381833349041116,1.6366502963552616,2.497915998211915,10.918461747671039,3
green,-2.3326779653725875,-5.943903734485332,4.068526254603883,2.538156472072606,8.624286139826868,3
green,11.334105995237866,-5.688190884789922,5.794794574636772,0.098440294537429,9.692478931977517,3
green,-5.122405944112984,-7.027786732521001,3.792905858277501,2.166207267949576,10.016801320081283,3
green,-1.2034812423099366,-7.507714914301786,4.210497127597497,2.121297195596959,8.730137581370121,3
green,3.257284002043323,-6.017084979959695,4.903213712706973,2.386116795440141,8.709504687786582,3
red,-1.9281523334146211,7.603610246251453,1.6972040187451947,2.8179133704376276,10.630241968307601,3
green,8.582979237005471,-0.5581598422148546,5.903510907093659,1.09196110055702,6.796372428359919,3
red,-15.076781039414863,-6.532306679868258,3.372707265387565,1.3185949701461759,15.423613402999878,3
green,-0.8528780725575094,-5.151948275802262,4.243072731906866,2.5910526654113357,7.537371218750179,3
green,6.241023646125392,-8.9218393497674,5.089836415933419,0.9933480432353867,8.956275348171264,3
red,-8.781577950223404,-6.630442198740793,3.6399952755999663,2.568764121575195,13.403893220783544,3
red,6.5443917619824195,13.069735943432846,0.9017222421211928,1.7044691443545292,14.710902135836742,3
red,-12.06398786989296,-10.03205794749054,3.6435635845818752,1.4884056143722275,15.155800225839346,3
green,8.088528230371,7.711644353091207,0.5089482688277736,1.19718134482167,9.72598612799759,3
green,7.186713358271341,-1.3669768830745992,6.059204521678259,3.053669647241142,10.299231143992937,3
green,7.060529439284853,-7.509912316862843,5.4321354734834415,0.11989937933403887,7.323047327761186,3
red,-5.6689352895486085,12.57752806266401,1.8494492957288218,2.4160247671961335,15.896043057662812,3
red,-12.647434353356203,-8.39583148803373,3.5910416750845235,2.3814425864541358,17.213304157826045,3
green,-10.199474221023559,0.50349607960292,2.8273443424118145,1.1001566784260122,8.495257762434292,3
red,8.262479741067501,3.925675598759433,0.296375690608486,2.6780289362128995,11.732156703204952,3
green,-3.2299452747060897,-7.61983755727873,3.9517183121182766,1.8115372792798559,8.461625813503906,3
red,-8.306836338183603,4.6836515157828895,2.379212613420429,2.2416456773862503,11.10714995969672,3
red,10.789553333340672,0.608592575034467,6.060655651249017,1.7004642265271948,10.77710715316417,3
green,-5.9314516835087066,9.967765062321476,1.971546435877721,0.5519235827305203,8.937366276816855,3
red,1.9088986171448594,-8.88420873431543,4.658885740388496,2.224629634719754,10.594113032249659,3
green,-5.914428301124076,9.490501053483769,1.8885101248641203,1.0855161230446726,9.46379406695893,3
red,5.033793944406556,9.344893246414083,0.9194127265110174,2.5541963009437194,12.980570743148048,3
green,8.398480382767552,4.949816376592391,0.25068566138871645,1.1288022105731408,8.08062925459074,3
red,-17.32596245561013,-2.890972313775893,3.1617627449870054,1.0102796956033868,15.785873877802363,3
green,9.183852685318497,4.444668144082987,0.4506843879099445,0.00018215123639960939,7.202853805362984,3
green,-6.3433305949629055,-7.025377943022708,3.678314798426601,1.198104526486875,7.951248205248958,3
red,-2.29055939555181,11.447496130961769,1.5261136225374154,1.938368074545248,12.411807308985114,3
green,10.528794506465081,-3.118246720427231,5.7369184773103115,1.9330786196955123,11.679697664483388,3
green,11.70031616759162,-1.771557011581577,5.902054767147292,1.1257170827263578,10.228134557441283,3
green,6.8443784539661,-7.711957406051274,5.165682899185327,1.9597931152176606,11.06825680926495,3
green,-9.609228477934204,-5.070228918342293,3.3735040931396925,1.1400197174837146,9.264580970788327,3
green,-0.5669858304213236,-10.644669205144378,4.407203010509806,1.088375742446355,8.931378598397938,3
red,-12.581824396252626,3.7700702518405858,2.823364524191792,0.11890446989467396,10.150884980177326,3
green,7.645452830533429,-0.3598082624966574,5.898711693797138,2.135620251373184,8.828059159910502,3
red,-13.240290520940672,-4.810026756958482,3.3709193213367374,0.5920906755164004,11.497752664359963,3
green,10.17402021976788,-0.5547421776200223,5.992195142124681,0.9203906330776319,8.088935181239998,3
red,8.59324908894799,14.68445009748286,0.8679508001986653,1.77901379948478,17.37907425606226,3
green,-7.446685816914925,-1.821430381271776,3.170537208013163,2.577023142533303,10.030736833462761,3
green,8.989880568953733,-3.1010779505932233,5.630788472690279,1.6367442511656574,9.223979948041102,3
red,-15.450037929603607,0.6847225254849503,3.048488835120436,0.25427221989040794,12.543241707285048,3
green,4.5056279361405664,1.8597974375984418,6.263938435608184,2.4356883564421743,6.75207602826481,3
red,-6.029472937311622,-16.472401178182192,4.230762415601676,0.86680342992983,15.449725207787623,3
red,-2.2584945244950854,-16.574909097175208,4.400146752414296,1.7670537701865583,17.05225943857174,3
green,5.499856084543613,5.664141551286689,0.6442269892605115,2.7206954370152068,10.537429762970197,3
red,11.314077057668717,8.514729921726179,0.5489940406112254,0.47030398421298547,11.42041655219171,3
green,-6.612487873927745,-7.225152603155992,3.724807488313994,0.9213439691141129,7.68413476478319,3
red,-6.66886730173867,0.23311724251275168,2.9616198235099276,2.8143167556654194,9.44364879397565,3
red,-12.62980395703843,5.237015140232404,2.5289741711670564,1.448646026503362,12.978817884930741,3
green,-10.670562311586005,-0.6115754741061519,2.9212596739295114,1.3526341038769973,9.629628645680551,3
red,-7.01439469336434,-5.341998732990537,3.6831840345573843,2.8153073219710927,11.606080953998832,3
red,-5.1093647922083685,8.696497653949145,1.976464664756308,2.7071339268491146,12.728297629541728,3
red,-6.016874294318223,9.466305770044192,1.8735646601453158,1.8012540608449763,11.51501171334269,3
green,5.833071109800598,-7.476661637760775,5.347622168668691,0.08638821815691547,6.4905433335714005,3
green,0.6628360025490405,9.546696054776561,1.1861217245945075,1.7168179322231394,9.534273060074447,3
green,-3.0222160535512783,-9.27265192732105,4.1960696576567615,2.434227252335865,11.836134200818282,3
red,13.081809894243595,7.166096606605894,0.3685167522110961,0.7174938776704224,12.524623184087462,3
red,-14.686422527497312,-4.887524998068595,3.452601373029424,0.05293194859268189,12.481724591511329,3
green,-10.994870051558703,-3.771696164255972,3.2799054060001107,0.8329662459819301,9.391829614038308,3
green,-2.8324204595043554,-11.176726419122224,4.437368603589275,3.0383265937587343,14.50991032469138,3
red,-3.6011568182917735,-10.47531990706685,4.107365135205606,1.5208575228538455,10.514348433722926,3
green,0.26855667118595417,-6.413375060693281,4.339626608987464,2.102523935953742,7.396199740740192,3
red,-18.444029588506886,-1.003605525920573,3.049086480434652,2.019470743679663,19.573776704968125,3
red,-17.84634976567606,11.741172769264193,2.420144070974652,1.432063077936637,20.739789618895518,3
red,-8.282273490514276,-13.4052687531427,3.998181263282616,0.998830990840457,13.930377139270895,3
red,3.2125098254899034,5.732180179752867,0.8827492071992353,2.7451271631238336,9.235372702815802,3
red,-2.2402697245841465,9.349058327260396,1.519368006275234,2.0079333580255145,10.491577332933694,3
red,3.166015921794545,-16.773481766242792,4.746457479297477,1.0437185203593804,15.36255938587506,3
green,8.433892332928798,2.056013303123467,6.180581244460375,1.817682307737274,8.912108258304949,3
green,11.70340914677981,-7.341831571441875,5.638506876599443,0.39874582462242936,11.001818465241115,3
green,7.516246375761373,-4.77650381410738,5.407053354191774,2.0087029820865787,9.753128510129883,3
red,11.050728971456817,6.232819476495125,0.3514261425687072,2.3902711436782202,14.71326890777208,3
red,-10.185047701589657,-3.3908184637193286,3.3662472552627265,2.7887531294080796,13.499665999211334,3
red,10.273380018625225,10.504247766713908,0.7006397414285693,0.48794779476889133,11.975548936495242,3
green,-4.886243516093474,0.35640564099713945,2.8689943462076166,2.811532036914023,7.63984185469509,3
green,2.542325664152228,-5.049944100564365,5.032396214663777,2.863113354867501,8.477746149756431,3
green,7.133322624862383,6.155958041130328,0.4529447747221583,0.9348638795279963,7.3261722905456015,3
red,-15.792733638301089,-1.7245060097253693,3.2022523837355874,0.25748184693706033,12.967128136013303,3
green,8.161676818867967,-6.688960798568511,5.566534386938349,0.10605276929806845,7.564571284751851,3
red,4.5399932894790584,-10.820674699378776,4.858875479416106,1.3279191148278593,10.645968198681677,3
green,9.632380721897977,2.720684332974434,0.1330130833350272,2.648826597629367,12.551199491990698,3
green,10.686595398793791,-5.06314501698314,5.731433321406005,0.4444513643633594,9.046243967581681,3
green,2.841246358238634,-4.344603637368719,4.963439034382648,2.5500657345007696,7.404505938501721,3
green,-4.9044570209643705,-0.16410690938878703,2.9110405638376093,2.7006019109839894,7.450173736143017,3
green,1.1546552048250196,-7.1966282635610215,4.778956428523257,2.915200225486827,10.180942415636798,3
red,6.591717939156774,11.272494826239491,0.8196295965920122,1.8598451925212256,13.592905146982645,3
red,1.2300595246628265,-5.880462858101714,4.860877382072671,3.02581804127264,8.977649213793548,3
red,-9.374772043077181,-5.771340061946219,3.645617317673663,2.9653244998030175,13.949785447054156,3
red,13.292078839472879,6.403992013948059,0.29445927408507194,2.283036324619024,16.539152082755567,3
red,-1.3127625492721369,12.272673614508298,1.432507515669572,1.4977470050771842,11.755595045413603,3
red,-7.769942169228315,-7.785443244295469,3.752785690210031,2.448284299341884,13.138347581590063,3
red,5.778134016322082,-14.136142787239896,4.940099291928136,0.9485862126286327,13.3271321311015,3
red,16.887251088347217,-1.85357937752241,6.115138096524067,0.3387937713228436,14.129920978891914,3
green,-7.110557993456607,-7.970388492353708,3.8150857066147057,0.64143526282463,8.125529964344555,3
red,3.0268996934820662,-10.403601725557268,4.7911613895854686,2.3189473051149316,12.650384489634366,3
red,6.559146192445447,3.3549555080490605,0.4099001626895859,2.98660733345099,10.316841306616634,3
red,-6.573487964686224,-3.979133107064148,3.5903386338668866,2.8946399754636114,10.557935849528342,3
red,9.896786420485403,5.7231321521358085,0.27727742008288014,1.9422466769236113,12.174312444631216,3
red,-8.852809188892897,-1.2091147227976609,2.950499773646727,1.8679318750123644,9.340361581156051,3
red,5.3228730748923,-9.837878743939562,5.090171229689002,2.6864651986761676,13.802170388843972,3
red,12.348464353062873,-7.623642933092761,5.654170671429169,0.3756607124238902,11.679623476619462,3
green,-8.229194440364136,-1.771856773012165,3.00009217935811,1.809830981400927,8.607359533281027,3
green,-4.274780291364601,-8.489566332370561,3.9972020993598605,0.8945441342596462,7.334974206013399,3
red,-5.498275837373713,10.167045461915741,1.9461550690896543,2.66053103955276,14.134391997244936,3
red,-8.01626359915958,2.624125306868382,2.7100086115325244,2.812420238762049,11.217835193072574,3
green,-1.7726386661792004,-12.8748855199414,4.391359449779363,0.9165454229147024,10.950771139180066,3
green,4.799745353758493,-10.350129610328786,4.9076960941177505,1.1196671043266544,9.776884063317823,3
red,-6.264582526491376,-10.161402531177696,3.9067175207182365,1.6509913494044253,11.797007282955839,3
green,-5.79130685858207,5.949964153510586,2.213201142976812,2.776147930872463,11.035479833203706,3
green,-7.042550829807897,-6.076396034709495,3.5378094366389226,1.8452690191572272,9.655135642978717,3
red,8.026541574457793,0.7058949083189747,6.243473624565123,2.7932568575058943,10.812014690588505,3
red,-9.693664749093355,-2.78557434407881,3.1445582935710936,1.165379481105226,8.518677569671219,3
red,8.72490105178317,3.136546999989441,0.2223647678081066,2.7535401163518296,11.978749391207167,3
red,-14.075707984297104,-1.794146089932841,3.0613974568407234,1.8080313891488202,14.591790273206508,3
red,3.1794480152631825,-11.578668608406627,4.8051233286566095,0.7724074880188149,9.674641641815828,3
green,-8.234333168314414,-7.905297171123587,3.6415391757508155,1.4907351801578892,10.776221712858256,3
red,13.16419797391885,6.057419797407462,0.4103910064861112,0.10095436723268715,11.503098136947752,3
red,-7.124319790245931,-7.813575540022466,3.707196874461686,1.9573695053823548,11.33336203899757,3
green,-7.421125875986183,4.375397663713215,2.2717389284833676,1.8887626973911202,9.067905490642774,3
green,5.819713353537572,-0.8859658322675523,5.818637562698626,2.491716092159457,7.988369605019557,3
green,6.54907200433294,3.7757654545795205,0.11618925232536675,1.4936926865968676,6.711550819860694,3
green,9.984526983708019,-3.2753019185201753,5.7252018725199605,0.9899855083612942,8.558209163011888,3
green,-7.245896821189653,-3.336946523723932,3.1876229960956803,1.5717432649848135,7.3946092707288145,3
red,-10.718378459563198,9.941797272918704,2.188072490441677,1.6677340951975697,14.601447383768345,3
red,-10.160177977707706,8.014813592779541,2.3887953468046503,0.37445452682648556,10.102155887714407,3
green,-5.577379279243443,3.314861183475907,2.544841909213081,3.010446567002756,9.450468091093313,3
red,10.986984721330206,-11.078362739608197,5.413596482027811,0.42891506817187514,12.824474484400932,3
red,-6.5394186093555335,-8.100614509569642,3.909268144434811,2.6981276798921003,13.040688474070881,3
red,16.35119182596048,-0.6919404026381133,6.080961814486097,2.088910504764118,17.642696996692173,3
green,-4.843674542213147,-2.7963330282446917,3.2633602463414317,2.324595692759707,7.200712737977237,3
green,-9.795510681653186,0.49977266788770347,2.808725485940615,1.9996059780735858,10.668497293845027,3
red,9.718043297848773,-3.8289283657692414,5.66588380068897,2.154738835820692,11.794791318320492,3
red,4.332414602599217,18.00007030072599,1.284765433142294,0.31248215570961707,15.63640662769689,3
red,-12.52367525475709,5.122055066560039,2.546142633684302,1.1887996012925868,12.122846107131371,3
green,8.094229911600369,0.7916321665395611,6.033450380451528,1.9670504534095457,8.805377164053048,3
green,11.069945706763216,-2.095391973341929,5.840608440531392,1.8911031099632565,11.845333979000838,3
red,11.61817402403704,4.513797166399814,0.14627478420292808,1.1785881377553102,11.005315582352985,3
red,-12.483913213332643,1.3639731889204811,2.7927556843777217,1.6700258138759214,12.4954311865633,3
red,-14.790799102047753,0.9358873108910793,3.0187451756921106,0.2989711150293245,11.927094011772073,3
green,-3.226039287418515,-3.150630811341828,3.7567863791417095,2.9022479761168407,7.3673450010750114,3
red,-7.599895140360774,-13.695798297407366,4.085407891905131,2.4639183831620457,17.88686847447393,3
green,0.2568110061647837,13.98343085172074,1.3371039063695918,1.4825587045197826,13.398433345494091,3
green,3.045455712141641,-12.510788480110431,4.802518657075573,0.6888835218434513,10.418253881925873,3
green,-4.297581932434245,-6.000510684812923,3.7869582089971043,2.3140890907221965,9.072649822759741,3
green,-6.035010737370661,-11.523299483896263,4.1008213919901815,0.5923602872305664,10.410825471219768,3
green,-6.263003963660509,0.4463132448107521,2.6406994971817364,2.0822740747341024,7.176341981179712,3
green,-6.784838569621591,-5.299696507296945,3.4718255091137626,1.9254858756896276,9.178627356400384,3
red,-3.7213797300754723,5.788889908399221,2.051592560691272,2.9326765121877822,9.788438053309003,3
red,0.27372483968034844,15.19217734219245,1.3540372013124777,1.5693860227674739,14.89131189866724,3
green,-8.925514193947215,-1.308582034599101,2.977151015144243,1.9802214597853705,9.785137478983982,3
red,-13.321144932709428,7.212564364108179,2.5681973577725805,0.39974077222707716,12.339852984430523,3
red,14.379162228093781,3.6524971039893273,0.04524940457923596,1.5374477692532278,14.429633805836474,3
green,-3.9145714571655255,-6.1137440149586055,3.83455399428549,2.31693039109712,8.95369208210434,3
red,-10.807329598077231,3.351140826259045,2.5748380592047506,1.4422268655751134,10.532151020767316,3
red,17.688280408516327,-2.629510558593164,6.086030772698291,0.29987595435995784,14.994570100244447,3
green,-4.584692571301575,-4.354552961870539,3.6377994078165345,2.5605727366448807,8.612637841941922,3
green,0.9671773815843392,9.146807193419432,1.19704595161098,2.192204752793335,10.615021910407302,3
green,-8.937008287428203,8.153944154619,2.1518948381595164,1.507765844894968,11.532493995728125,3
red,-9.326630966195594,10.77678976773572,2.1144387591581495,0.931555306911267,12.25760617248635,3
green,-6.080858553125078,3.8234935095987908,2.409744715864237,2.7231354601381215,9.819982058390707,3
green,-7.3623096947094435,1.197734355348772,2.8650831340527567,2.8516579816464267,10.28441489546719,3
green,1.4637046318819393,-6.096960070181797,4.796515010857199,2.8207075021701384,9.045258412926362,3
red,4.389769374970393,-9.4506771120353,4.9161591384601335,2.221770771817215,11.961360373823585,3
red,2.2497517685696957,-5.3834801591215955,5.027048615484253,2.9832165898460543,8.77789700282752,3
red,-8.164396043224645,17.02296799290388,1.859469311587776,1.45662585329878,18.301075520690134,3
green,5.317173082129808,-10.34692651017378,5.123427930954333,0.24925539370669664,8.702342567012291,3
red,2.5133258191022385,10.671990348538886,1.1141329447706032,0.9556657785294956,8.95548890896119,3
