color,x1,x2,a1,a2,r1,r2,r_x,a_x
blue,1.6278427344520592,-11.08449386378758,4.856688527183996,0.005660694146558338,8.203422012063038,3,11.203386817585693,4.858204318660739
blue,-7.660921394697533,4.601865766150151,2.280110262784814,1.2186645434826937,7.44689823578437,3,8.936827465348042,2.600663375153336
red,-14.83738852149094,2.2390765125795506,2.9402712466617844,0.2606384755914625,12.08677901379302,3,15.005384425827167,2.991815076051296
blue,0.784449716912091,-8.599846997168894,4.4485628621077185,1.5646036093444595,8.079142316986227,3,8.635550343381613,4.803353952969015
blue,2.8399136291166505,-7.908569345960729,4.826485736153243,2.446633157273128,10.484709289513853,3,8.403010086910061,5.0571415844274075
red,16.477091552924936,-4.066275706687645,6.023636901218311,0.09972143677066765,13.983697345891729,3,16.97142139498835,6.041236142622887
red,-9.300985595626283,9.155276070925987,2.209432158969716,0.734381680159858,10.668448046866825,3,13.050954485589076,2.364089181985761
blue,2.713180498410281,6.766784669818826,0.8822181708314818,2.315974057610434,8.983345373007975,3,7.290454250912554,1.1894663910750878
blue,3.4053367150073224,4.995078468145641,0.7123686627487329,2.5968749829069884,8.407957780499729,3,6.045421990689241,0.9724319105183693
red,-4.732401006922845,11.987785240986225,1.7487615117727897,2.1347204911702113,14.23973414237187,3,12.888080317655206,1.946784743245683
blue,7.062752105765314,5.933492663805049,0.5169642428191953,0.5893276970184187,6.578462758542798,3,9.224359191776994,0.6987246460341877
blue,-7.651880656927625,-1.460565422512032,3.2062299204815967,2.8147148896109115,10.571391174543539,3,7.790027531485425,3.3302005791400693
red,-7.762147344561381,11.564335367963004,1.9450634647414395,1.6154633496934594,13.73552731539397,3,13.927842040366532,2.1619406917705737
blue,7.076104077309831,-10.242503940710874,5.094242979536692,1.9822115171127201,13.341362267554606,3,12.449101810508202,5.316952213057058
red,-17.812646043321912,-5.34347123709271,3.3672534416422772,0.41968114881406654,15.816979900556603,3,18.5968557537641,3.4330328338784764
red,-14.187225806630556,-6.749764826387237,3.4307806613364575,2.201036849204854,17.290986906243333,3,15.71103756280464,3.5856637888410505
red,4.410667891701422,13.618130629353907,1.2288860670214565,3.0042859111703817,17.280463389026544,3,14.314589518705485,1.2575759188463034
blue,-4.041610376125497,-9.121640308031438,4.018800095170536,2.00338496504354,10.855618140325745,3,9.976920183178231,4.295305159913099
red,-10.876322310689758,3.8333224714944287,2.55951075782048,1.1831127751692563,10.058497256853357,3,11.532074755934943,2.8027399284110706
red,-4.51599283359553,9.969023630185061,1.962405240561649,0.12337193378623434,7.96077857062876,3,10.944205015087862,1.996144344106654
blue,1.377535924812309,5.273490980547538,0.9824916269866325,2.5061573992436608,7.56583180916987,3,5.450441481757669,1.315286814722376
red,6.784721321020715,-13.686741183175252,5.031575948493062,0.7976755313100682,13.029328301266382,3,15.276103155554383,5.172602624264233
red,1.8689576054414136,-9.798777022526231,4.7737711105439296,2.7065505923371753,12.615528590674465,3,9.975421478219621,4.900859027712041
blue,6.928353380428966,-3.7782032250501656,5.402912421818572,1.3617117017618463,6.702922204750491,3,7.891571464155979,5.783938552088984
blue,11.689087396082233,-2.500598656028319,5.953718257818795,0.4914708401163774,9.22451034901679,3,11.953566739336805,6.072436007487938
blue,-3.8151115023541875,3.516970153029841,2.001708225713995,2.413064125776864,7.027501973554225,3,5.18884908555818,2.396834680252075
red,0.979408948642877,12.959468098012712,1.341717417147416,0.72482834645869,10.597479605203766,3,12.996424711130787,1.4953649388363095
blue,-4.331290750489018,4.898786942619051,1.8933819782721606,2.1225212276357985,7.591678322777088,3,6.538974925356927,2.294788427882638
red,5.010331436185197,17.560908774336205,1.1348407980242974,1.2797861499210217,17.173369813963067,3,18.261679497816843,1.2928689776880498
red,-9.678749845048289,-1.6405678246154949,3.0895371445580633,2.3464215361729397,11.680764958764968,3,9.816805047987145,3.3094987958923756
blue,9.788212289369302,-2.7357874730759058,5.721181347346974,1.3131521505650805,8.976121964785722,3,10.163347525279221,6.010642006713264
blue,8.882907707894415,19.4699338360067,1.1319620800957966,0.07715703746259236,18.408245472807167,3,21.4005694532984,1.1427676811029328
blue,4.149826894566867,-4.908811170412724,5.017051896263286,2.164742902073376,7.606489698062337,3,6.427868259511797,5.414196687926609
blue,-1.5213685049177659,5.357776032743452,1.820928810850228,3.0923059621621523,8.563984943129977,3,5.569589405404664,1.8474689308394736
red,-7.68763083217768,7.282733450823833,2.1845049926945856,2.3705617915282953,12.532674396042431,3,10.589517190485942,2.3832344931651224
red,-4.966577518069522,15.864733349937993,1.702236923321197,1.2473799363424025,15.425394751433869,3,16.623978359815933,1.874189230579948
red,-15.707402258726603,-0.9594105002737068,3.1320539861041974,0.37871922645104633,12.910119510259545,3,15.736675450217719,3.2025970151070933
blue,-4.64201808603941,-4.7166536161206025,3.718019653565239,2.646830241557797,9.102910112706361,3,6.6177906619641975,3.934965661091489
red,-0.5720329620649819,6.044102737952198,1.563435837914628,2.9346164973261115,8.975698987048178,3,6.071111892941036,1.6651584092440441
blue,-8.451247081897263,-6.715822275359891,3.5683735498996882,1.058662125656345,9.00304411721442,3,10.794713802296803,3.8130656892656
blue,-10.343119063443032,3.686787794754469,2.6556914847071464,0.5508495995204592,8.311458568673826,3,10.980551725851901,2.799184785534268
blue,8.72024181139523,-0.6868666628180402,5.869746597290079,1.2804749129486128,7.402690639400493,3,8.747251171750834,6.204580671039222
blue,1.5478564998968583,-7.214298268412026,4.808007533043785,2.853623818077846,10.205590070903696,3,7.3784794673351035,4.923738800090945
blue,6.048230898439444,-1.9563377697213686,5.933855340860332,3.0642026112299687,9.343544486361587,3,6.356756599876699,5.970350357433772
red,-7.938528033314901,3.9080559330520255,2.6551007413699406,3.055872844706038,11.833596801575663,3,8.848340438273704,2.6841322526834137
red,17.722264707917883,4.816078287949764,0.1474393944374759,0.8039574022900196,16.15590940047368,3,18.365001400848648,0.26534498553755487
blue,0.49868019438682865,9.106187275674968,1.2551957225996462,0.9012962090651726,6.949435683199369,3,9.119831612257892,1.516088185330107
red,-8.79228751209684,-9.789491528128085,3.960653902423544,3.053979167824866,16.144083456907325,3,13.158208999505426,3.9806050778576028
red,-1.2581139818428255,-14.631406313897791,4.435558766555969,1.1932049081901859,13.312143513367024,3,14.685397560627242,4.62661274741161
red,6.030051829417726,9.563327385098106,0.7521726029168054,1.267763984440691,10.041855809188379,3,11.305695721185469,1.0082237517154435
blue,-5.802632198314245,-9.40023223211956,4.031809073368033,0.48747381321432093,8.306648953223416,3,11.046941044773105,4.15935601804011
blue,1.533244014629263,11.237127316892083,1.1807988142164862,1.8839643895460394,11.900472032519023,3,11.341246295907638,1.435189244028934
red,1.028295859693444,-14.193380116904216,4.582424435918529,1.2630669793552247,13.031727693796363,3,14.230580856661986,4.784711596356807
red,3.1384081955452245,-18.03401105230621,4.788497561451517,0.6261566502146209,15.789576898707953,3,18.305058334694483,4.884690584311382
red,0.773166301970003,10.350922232280654,1.397769941899862,2.7945205008365837,13.150594349755487,3,10.379758050611,1.4962393797186821
red,1.7368509235818856,-15.546101682396316,4.672074431165777,0.9064738463572695,13.613891226792976,3,15.642823551077754,4.823650194165338
red,-5.7521336494009585,-4.457264516584059,3.7008202679864493,2.896967181329383,10.151287289160116,3,7.276966984353448,3.8008333078398646
red,-10.432362941980493,12.16551662289594,2.2608587309612567,0.10054088682955718,13.038361885353833,3,16.026041034989436,2.2796489286927777
blue,4.782610774254387,2.6327889011160943,0.23023127364261622,2.6287706744835604,7.871314865791557,3,5.459390370348528,0.5032208564668054
blue,3.9029828635675843,6.283200010761239,0.6652029349228755,2.13529284222274,8.55391470601938,3,7.396747772401885,1.0149504543192651
red,-2.5204373185936912,-13.42449498208343,4.420290548531264,0.5052481976177088,10.956484481941889,3,13.65905083821504,4.526800367593973
blue,11.811941943132144,-5.107387126335991,5.865820383484281,0.03968894997287988,9.870664893278484,3,12.868852929697619,5.875070414647615
red,1.1627054330615427,-8.479215366680052,4.530467213269485,2.038677539138302,9.48192191312489,3,8.558561629071438,4.8486632752421635
red,-12.612989395578566,-4.079380475240571,3.2779098473561334,0.888029295141779,11.157523597154263,3,13.256275742257,3.4544011100584138
red,-1.5766856633880963,-12.549464323380684,4.551764005287315,0.1508079468216136,9.674139038109297,3,12.64812209321756,4.587406159336294
blue,3.7925862196949556,2.5580833100666727,0.2528891968795096,2.60725785006778,6.893818711224249,3,4.574658506933795,0.5934031751691772
blue,-2.0361978744715876,-10.725785629844903,4.337755844727365,2.3983993918486823,12.935908913389492,3,10.917352204696432,4.52478013805063
blue,-1.4288538717945967,-9.674411741313206,4.355267231787627,0.7492495717192817,7.366919716239281,3,9.779359177747855,4.565754916938596
blue,1.045473760057729,7.792791006329001,1.077670357382803,1.9666081421695498,8.515917801768053,3,7.862608158320712,1.4374335481937222
blue,5.940257483320464,5.2110777683455,0.40977650288440903,2.2070245140776916,9.307076457987993,3,7.902024454270531,0.7201016687788777
red,-5.426543707842052,-9.843660096312044,3.95343477386122,1.2394147515708294,9.900425040812806,3,11.240330097681571,4.208568968882985
blue,8.955112535707805,5.698036719911645,0.3141040474696562,2.05692790394892,11.679089281910995,3,10.614219848328588,0.5666758632507681
blue,0.8097995205749882,-10.080415722164881,4.499103438071539,1.3470109485389632,9.014822328790267,3,10.112890605321132,4.792550774516985
blue,-4.501443884126937,-9.823462941254567,4.226774957088635,0.20274976903391378,7.850263718627729,3,10.805712433715124,4.282708863435408
blue,4.377838709326205,-5.305212425576729,5.051836585657679,2.2353496903329138,8.310285746312166,3,6.878281082172249,5.4023054842914835
blue,-3.6024964597239015,-13.982160485071873,4.322729345934905,0.7203777451993334,12.047858954054064,3,14.438794706367583,4.460223859880074
red,1.914283599915176,-15.133022070630005,4.651775823842605,1.9115922030720816,15.991983733112855,3,15.253617233006704,4.838217782598412
red,-3.2994727699936117,-9.984407312316327,4.2664726038935195,2.682543806669777,13.120525899344553,3,10.515460519547636,4.393224346059315
red,0.1914475887748308,-17.868928623478713,4.623476612967806,0.6341039248330972,15.364536192266069,3,17.86995417817921,4.723102564165337
red,6.703983513336353,9.034770899639371,0.8297724254229937,2.7471738734705635,13.960794984974946,3,11.250354668011852,0.9324218103140957
red,-2.71701558123019,15.076017895580797,1.6906590608291001,0.30287346772171214,12.429287877518082,3,15.318893212517674,1.7491033570721886
blue,-5.23495453888274,5.1089170255663365,2.1138415738239744,2.480542301310523,9.447126119411873,3,7.314764671422491,2.368378639576475
red,12.21895256889431,-10.98975325343883,5.425645303845183,0.752231659237416,14.115199518648865,3,16.434034150273575,5.550700560315376
blue,-2.3523964955965075,-10.231656039335745,4.262170568584777,0.8917121640033507,8.351524913732327,3,10.498597743497477,4.486402688137916
blue,6.214211294559963,0.5708695421201557,6.116400540503972,2.581188672141718,8.574330437400002,3,6.240377716737753,0.0916080419941046
blue,-5.251136442677156,0.27728052680820725,2.93040264778199,2.861393108689224,8.075592868458521,3,5.258452094500732,3.088837740302719
blue,6.804191513916073,-4.341158025371955,5.3990609090476305,2.150460284809345,9.314139415752733,3,8.071101235847488,5.715283489778123
blue,-8.373053355472832,7.24263329163478,2.3966718745951963,0.11755235649156491,8.085963317773086,3,11.070851796076546,2.42845846988475
blue,-3.0100583411334645,7.308562607753778,1.6223793075003188,2.073240546147054,8.898747697886474,3,7.904146924778401,1.961479436080999
red,4.409853607216894,17.711181385713566,1.1982476061950191,0.8943208942675661,16.22324074031262,3,18.25192469069305,1.3267713190588428
red,-10.044394061801409,3.603951125679872,2.7715402547204975,3.0505654321801954,13.655472969386024,3,10.671378345136144,2.797097814212224
red,-4.335022079590599,-9.92534286300355,4.180689979073272,2.695040443458059,13.45879278412059,3,10.830736234380076,4.300597340565661
blue,-0.42452850747128323,11.658369270514495,1.41823356965985,0.8189751442125254,9.40952886441497,3,11.666096112296199,1.607194300431652
blue,-3.3713753251407117,7.843702268379576,1.7152312551501376,0.8267984600697061,6.215577522012328,3,8.53755450102373,1.9767419488439502
red,-13.526884800024632,-1.9401985744726884,3.2694359391310432,3.074959908343029,16.657203040748325,3,13.665320446353364,3.2840537785906263
red,0.10699116508161488,17.504268221542535,1.3931745513215557,1.4795085907533398,16.974289209182096,3,17.504595199007298,1.5646841128275653
red,1.0805547463445278,-6.621083017747639,4.668617608434625,2.667632233276438,9.236762034849042,3,6.708676388659232,4.874161917411727
blue,6.85192554810146,-1.5225980223538955,5.790202201209435,2.4551281577790127,9.077086048488722,3,7.019058943647751,6.064523607121052
blue,6.266157105148871,-8.287628472520593,5.258619629403887,0.35728121222517745,7.5262121227907555,3,10.389875387363492,5.359773552696136
red,7.3065985185858064,12.299937440044232,0.877408352491473,0.8440728879888947,12.136411061851005,3,14.306461580027472,1.0347740890200332
red,9.573924504384104,-8.870757289047045,5.310346529421595,1.337722579383793,12.028353457312814,3,13.05183379057624,5.535891724112078
red,5.9440551638385015,11.706334133804267,0.8733079035107882,1.7279100010574135,13.25965019440653,3,13.128977517043209,1.1009568186465293
blue,-0.016551039505615872,-8.030193909543017,4.42379388524672,2.2836110601522797,9.664710391150553,3,8.030210966205713,4.710327882451677
red,4.650639135167955,10.021223295400995,0.9263191499368125,2.2665199564445717,12.727942779042056,3,11.047776278593052,1.1362961940950431
red,5.791068038389355,-10.332759333494657,5.142220213407284,2.816408698099195,14.648865842734448,3,11.844930749868302,5.223225187969314
red,16.93122968383966,0.005538329198752745,6.111531004915361,1.3086704550534103,15.90405135033213,3,16.93123058965365,0.00032710731025677707
blue,-5.6685421194385786,-0.288365721068362,3.119626338071673,3.0035536461234225,8.632303967051842,3,5.6758721399390675,3.192420070649356
blue,-3.977120969271117,-7.546579150130279,3.871294186568012,1.7033499365729847,8.391843372612287,3,8.530436569918159,4.227367761534386
blue,-2.941852299692659,-6.947571878295328,3.912354975105368,1.78012626240768,7.574089350374756,3,7.544749827349285,4.311843769510035
blue,-8.261254750930146,1.9237342311761791,2.5918992086997448,2.0401707158060662,9.406239421308523,3,8.482280557253745,2.912807542446395
blue,-3.7871359772632207,9.005108596990166,1.7122778741592888,0.9728527736901071,7.760323108423696,3,9.769052142038532,1.9688952983816057
red,12.231860928794497,-11.357510669530308,5.4367451190982745,0.5762574302519902,14.095898211526965,3,16.69165870696691,5.534835616130771
blue,-3.200618988315158,3.661060858871214,2.138677581536199,2.8960779892915105,7.717910247328778,3,4.862851891711527,2.2891915638275795
red,2.2776455667692055,-10.028507542655117,4.912580813136431,3.062204236329324,13.271700400799936,3,10.283901636096777,4.935717594602799
blue,-2.545367727510227,7.591172450253881,1.5111620825487977,1.6377981103568002,7.626832284534012,3,8.006547073348417,1.8943214729625808
blue,3.3069629373504217,6.742319073513773,0.7589101915917242,2.0819714006043037,8.506694054379741,3,7.509651813371707,1.1147948437390671
red,3.72622229425371,9.678357832465037,0.9867595781346308,2.304533408185844,12.137681646176818,3,10.370889205821781,1.20328257783966
red,3.7703936068205137,12.978136774045034,1.09709564770213,1.0256657303980279,11.713463432972546,3,13.514729078903988,1.2880603547323461
red,-3.6349058289439675,-15.338548856534931,4.41370967431952,0.3538446982165911,12.914907836116335,3,15.763363264532092,4.479702921456793
blue,-5.683227911523838,4.789180682699834,2.0295252548962837,1.7000319509691535,7.197268207866117,3,7.4320475715558265,2.441359677757874
blue,0.35731627174523073,-8.121465131906733,4.3784643085462385,1.5905054460695616,7.614874081541435,3,8.129321669538657,4.756357153814804
blue,-1.1919510247189185,-11.60390197973768,4.358221224379971,1.320308576435048,10.553461813498078,3,11.664959854225325,4.610028142520133
red,-7.7839568714728,-1.6214543672591695,3.148003540801803,2.5902401733995233,10.349642258911052,3,7.951043883796168,3.3469630094984724
red,-13.21198068458152,-10.289698617934757,3.6360689149436243,1.1918388637093407,15.402748345714844,3,16.746173630345638,3.803282232417736
blue,-3.9545466084059226,1.6209713132089103,2.477993302621926,2.744990738907072,6.880898296962665,3,4.273872585407876,2.7525804591050482
red,-13.770735894862055,16.536512314897553,2.134396836168346,1.2097264458141541,20.275886742286907,3,21.519512230224937,2.2651886444597618
blue,-3.3885860573092246,-13.399157544660143,4.311265470924141,0.7810752348591616,11.528183744800636,3,13.820996287330857,4.464687044254853
red,1.2705117678359494,-15.643263466096165,4.606638010477293,1.3316516018510303,14.711150652269458,3,15.694772761079042,4.79342892461801
red,4.105418064371239,-12.588617808683448,4.800483242893204,1.6805572290195672,13.22961988838737,3,13.24113876584517,5.027634841598262
blue,-5.155579387190198,9.839364471329576,1.9976065090366082,0.20812680406858072,8.155675880561638,3,11.10824432650287,2.053439333224974
red,-2.7023015867066653,-11.2407876928283,4.222273269227318,1.8202112973853077,11.93006432924329,3,11.561044149243509,4.476464454610591
blue,-12.936130008455848,-1.2443804709815693,3.1430334573147327,0.4208980125229085,10.199742294103705,3,12.995843272070967,3.237491768916417
red,0.3944889101285187,10.245819433994267,1.2662114588393611,2.0245979043226514,11.207682676212015,3,10.253411011669677,1.53231290915253
blue,6.855955496576431,-5.455754815387435,5.263559285287255,1.4661148161353703,7.924711198272681,3,8.761814103064488,5.6110297545374275
red,-8.109373544037652,-7.457731394459207,3.6253408641264513,1.908714126098204,11.642051796657825,3,11.017245428356413,3.8851550400234025
blue,-1.3971329681628837,7.907339731065923,1.4403769194238416,2.206693674912907,9.440188123285374,3,8.029819559194424,1.7456794771244974
blue,-4.924233663522917,-10.190346799569607,4.247649524234445,0.05511094953907975,8.321088495761217,3,11.317740281013293,4.262250940887455
red,-14.035475372407772,-5.1533040420850496,3.3773381228847166,0.6156752227912049,12.401756403991005,3,14.95162571360169,3.493474688593754
blue,8.366247641952107,-5.321391416889442,5.440663740462921,2.020213108208211,10.84323451391151,3,9.91520580816222,5.7166759863546295
blue,3.652662237455683,-11.560245625489092,4.773751970717944,1.365270383358703,11.15023933817595,3,12.123581168226426,5.018429752165082
blue,-7.979246722569096,3.515131316041952,2.3816721135020735,1.385289021585804,7.65219354926914,3,8.719204460766388,2.726638287868991
blue,2.7995169699400115,-10.753062277473033,4.694526894049514,1.647703524848794,10.931838583086193,3,11.111509510781856,4.967081122047839
blue,1.5620710026796207,9.766085448298776,1.3266651169118033,0.2854756367851208,6.975488476740351,3,9.890221979353427,1.412191251130479
red,-0.8177442534619017,-8.055478494106495,4.527668059646586,2.914398124051037,10.99153838666274,3,8.096878375836098,4.611221493454082
blue,-8.150416479263953,7.6932397853408565,2.137271586028591,1.1585256855146477,9.663479039071497,3,11.20781991201718,2.38504198989538
red,7.296248819881162,12.397424587755996,0.8315020178915549,1.7312808389419425,14.556363555113732,3,14.385109775414096,1.038853789417339
blue,8.518187211346143,1.1380057829718178,6.068959851345119,1.7980307402653652,8.757395232280068,3,8.593868193637734,0.13281076049419427
red,8.52317455679994,13.674961651257426,0.8618539955927533,0.9460332143948896,14.174129676027047,3,16.113630276540512,1.0134430134816332
blue,3.6330628050668166,-8.277266282987096,4.792462357249943,1.4059713652010866,8.04910642468478,3,9.039484634924438,5.125991184520537
blue,9.152814074304533,4.632267162337678,0.2774081853418198,0.7069458063704415,7.79045101999165,3,10.258260307774371,0.468518124165722
red,3.790598672780763,14.923794654954522,1.1979519669672323,0.688467267420308,12.962578869407412,3,15.397671421397991,1.3220593586909866
blue,3.9528931141609216,-3.9736823764125324,5.139071376638867,2.432264883135018,7.529732983364537,3,5.604954558298611,5.495164420437263
red,-7.732090794176833,-17.646621765375315,4.166320315818347,1.0203125101543282,17.52654323439461,3,19.266252561917998,4.29942247136589
red,3.505958027192329,-9.977604103897178,4.947614338125725,2.7718921324867787,13.31725217413329,3,10.575647750494536,5.050295122063957
blue,-7.261020026430096,-6.3546753519227455,3.553031833471921,1.3400128117555437,8.510257118840752,3,9.649057500738266,3.8605227072381467
red,-3.896757979660859,-15.630731785651523,4.438819326336542,0.15768868421495003,13.139474497888338,3,16.109143332499944,4.468068252636804
blue,3.724059273389128,-9.793748383495503,4.796629128182847,1.8463770766501353,10.888680590317081,3,10.477887424043853,5.075753218568937
red,-4.73433611550753,11.138185405440314,1.905216747843241,0.27556169430277144,9.188232263326901,3,12.102607676883629,1.9727131571512737
red,-8.52945870544202,-16.326234296316727,4.090959183181187,1.028938031544125,16.69264254482014,3,18.4200323589854,4.230951873145768
blue,5.693306014794372,5.3458158237609,0.49198167603814524,2.401789601734157,9.759096928158826,3,7.809704232534431,0.7539304894345821
red,1.521985651906701,8.597302622293007,1.3219047179530747,2.925690828270924,11.63764705972047,3,8.730982344724795,1.395581080066706
red,-8.969514382911484,14.964158495226428,1.9903063097401406,0.7738395576442184,15.174297952975746,3,17.446438826749525,2.11077442471158
red,-0.24670803977802264,6.265260861021612,1.5221949609384884,2.9569461758322952,9.194880781094323,3,6.270116307816019,1.6101531312371755
blue,12.97046923439066,-5.944802845481556,5.714711170658849,0.7176224572137325,11.870769532616446,3,14.267927425941028,5.853422744786465
blue,0.5053775319012463,-6.11923619020005,4.433488116663264,2.332748326175635,7.814655427591593,3,6.140069869407402,4.794790306940418
blue,6.819104253580298,-4.65700312617194,5.314609729983417,1.6821668567100285,8.034007719869079,3,8.25759413742115,5.68400459593961
red,-4.82570468649472,15.138951006511707,1.8756984966090997,0.019472731184113,12.889931589815014,3,15.889470201955096,1.8793748075594032
red,-10.856794374434259,12.582163094773898,2.2140832483998834,0.3896841528641177,13.804476088616049,3,16.618688643579482,2.282715861581232
blue,3.673560316907262,-3.650649752478089,5.209426716052461,2.6224765121691327,7.565332151265788,3,5.179023944453638,5.500915193017184
blue,-1.5755412462487328,13.817242837400954,1.6468241226375797,0.17472336152394796,10.942674243207431,3,13.906779995611457,1.684333126176588
red,9.508100493240349,13.154875632587165,0.8979993117648246,0.25670693066544703,13.311712704666082,3,16.231288547074534,0.9449438387311518
blue,-2.420315419596341,7.920523414122012,1.5039381690073386,1.764203492706976,8.317741213384316,3,8.282066039581599,1.8673600904084935
red,2.7388489438655803,6.058271243731508,0.8671802037879335,2.48503453972408,8.767749862360652,3,6.648604665637574,1.146210498470685
red,-3.8738892630658124,9.941327112722181,1.9309995982621233,3.1011420833889165,13.666298680606518,3,10.669442477685594,1.942370504883926
red,5.0617827789653065,-13.865362558734944,4.9680797873967775,2.6596604738252694,17.353081033794446,3,14.760417466542012,5.062422732814585
red,8.307794848448644,-3.493898312361476,5.828818096481851,2.9718330928285255,11.955203750517637,3,9.01259011944026,5.88508423475237
red,-0.6077117164985035,12.166556985322233,1.5574091699853216,0.2597538503809119,9.257971804509268,3,12.181724935634639,1.6207042071714164
red,5.070712064632641,-8.595459707088224,4.970430363824612,2.014598249842922,10.892987893494709,3,9.979681779425045,5.245370518447304
blue,7.121135550856362,10.841931950907,0.7684017046428657,1.2495160204533164,11.707911859061296,3,12.971432456046186,0.9896456684961221
blue,-2.7026784896882963,-8.722603861581387,4.231977264224307,2.565460412112424,11.500001891964057,3,9.131718849411557,4.411922290159163
blue,-3.95968558203586,-8.94177103263796,4.021751826451655,1.0785902466289325,7.997396017951997,3,9.77928315924567,4.295513498263121
red,7.783605209295289,-10.258131305969936,5.131001443587441,1.3732631876299022,11.947609913851519,3,12.876869493191629,5.361481957539277
red,-8.379079311915136,3.185618800836125,2.5233254238642564,2.2880680333061254,10.64643236877962,3,8.964214257792193,2.7782820643567185
red,-4.515417855022058,12.781440093924083,1.8098823866589318,2.671038066745286,16.161138323689944,3,13.555596972469418,1.910389554534997
blue,-2.635066916978225,-7.632972508783847,4.073898465513303,2.1956304002424836,9.454594554124974,3,8.075013744681993,4.379977421273861
blue,-8.640072744465556,7.433926228373745,2.1865024630205365,1.168171169388246,9.883244137464477,3,11.39798737490789,2.431091245608659
blue,5.041876342316448,6.08626197743766,0.49299604274957265,1.6990819878210923,7.705714972167197,3,7.903360165727845,0.8789749501406575
red,8.191060554394593,15.522109492970262,1.0154720803343245,0.4200296678900908,14.768845894502936,3,17.550765114875094,1.0852328825426327
blue,1.6507180738827987,14.687186475343808,1.3458205983059195,0.589300150334938,12.191319469143949,3,14.77965888378231,1.4588742974764481
red,-7.765465404555864,-13.126796770302176,4.130573620611199,0.2444040035813823,12.323598258994352,3,15.251729292056348,4.17818845902398
blue,7.578463319349267,3.363577277107316,0.047512048768308085,1.5808407498042618,7.759794227444619,3,8.2913664966515,0.4177141956645543
blue,4.221442511646333,-2.0418312300714563,5.732204015019325,2.9841559129556403,7.6285602924981575,3,4.689312492384147,5.83267797952359
blue,9.718172008739215,2.015154009707871,0.1664465841843499,0.12606903319498108,6.941541573712044,3,9.924903670781097,0.2044617573109754
blue,-6.5876324593140065,2.377992398432285,2.384225722843648,1.940031808482766,7.503299904413942,3,7.003695400715913,2.7951712800487947
blue,-2.0952633693244045,11.1484903417103,1.5006582875656458,1.276942356447706,10.105313336428257,3,11.343675131369043,1.7565706938914774
red,5.118562279415043,13.040104150534784,0.9928261965358208,1.9019924043632832,14.693964655510847,3,14.008711434855279,1.196750783928627
red,-6.103431185858339,-11.733280813984088,4.004076839166009,1.5325069898675776,12.766733681863467,3,13.225798686669748,4.2327271276286
red,1.3203200065382588,-14.927238503612708,4.656944853297746,0.7968600997433282,12.734267248569324,3,14.985516149382475,4.800609780050433
